#	 N_BLOCK:	ACCEPTANCE:
           1   0.0267026
           2   0.0262959
           3   0.0258986
           4   0.0257798
           5    0.025415
           6    0.025582
           7   0.0252339
           8   0.0250698
           9   0.0249917
          10   0.0251023
          11   0.0250037
          12   0.0248497
          13   0.0248509
          14   0.0247119
          15   0.0246611
          16   0.0247152
          17   0.0247168
          18   0.0246402
          19   0.0245354
          20   0.0245799
          21   0.0245779
          22   0.0246261
          23   0.0245905
          24   0.0246016
          25   0.0246473
          26   0.0245646
          27   0.0246449
          28   0.0247138
          29   0.0247205
          30   0.0247183
          31   0.0247391
          32   0.0247704
          33   0.0247201
          34   0.0247163
          35   0.0246988
          36   0.0246931
          37   0.0246902
          38   0.0246653
          39    0.024727
          40   0.0246962
          41   0.0247199
          42   0.0247262
          43   0.0247642
          44   0.0247732
          45   0.0247114
          46   0.0247271
          47   0.0246992
          48   0.0246541
          49   0.0246564
          50   0.0246709
