#	 N_BLOCK:	ACCEPTANCE:
           1    0.641016
           2    0.641074
           3    0.640971
           4     0.64094
           5    0.640834
           6    0.640888
           7    0.640893
           8    0.640802
           9    0.640799
          10    0.640834
          11    0.640841
          12    0.640855
          13    0.640851
          14    0.640865
          15    0.640875
          16    0.640874
          17    0.640886
          18    0.640881
          19    0.640865
          20    0.640865
          21    0.640874
          22    0.640891
          23    0.640905
          24    0.640898
          25    0.640881
          26    0.640886
          27    0.640881
          28    0.640881
          29    0.640885
          30    0.640876
          31    0.640878
          32    0.640879
          33    0.640886
          34    0.640886
          35    0.640885
          36    0.640885
          37    0.640882
          38    0.640881
          39    0.640889
          40    0.640905
          41    0.640908
          42    0.640915
          43    0.640906
          44    0.640888
          45    0.640889
          46    0.640889
          47    0.640894
          48    0.640901
          49    0.640913
          50    0.640914
