#	 N_BLOCK:	ACCEPTANCE:
           1    0.461734
           2    0.462064
           3    0.461915
           4    0.461537
           5    0.461419
           6    0.461497
           7    0.461471
           8    0.461356
           9    0.461323
          10    0.461309
          11    0.461198
          12    0.461237
          13    0.461165
          14    0.461138
          15    0.461119
          16    0.461076
          17    0.461082
          18    0.461051
          19    0.461046
          20    0.461086
          21    0.461137
          22    0.461157
          23    0.461178
          24    0.461126
          25    0.461123
          26    0.461145
          27    0.461156
          28    0.461194
          29    0.461196
          30    0.461205
          31    0.461161
          32    0.461144
          33    0.461158
          34    0.461164
          35    0.461176
          36    0.461176
          37    0.461176
          38    0.461178
          39    0.461185
          40    0.461205
          41    0.461205
          42    0.461201
          43    0.461207
          44    0.461203
          45    0.461211
          46    0.461217
          47    0.461217
          48    0.461233
          49    0.461245
          50    0.461247
