# DISTANCE:		AVE_GOFR:	 ERROR:
         721    0.986898 0.000661656
         722    0.987018 0.000609813
         723    0.987433 0.000607185
         724    0.985659 0.000618238
         725    0.988821 0.000596231
         726    0.988251 0.000563964
         727    0.987078 0.000542701
         728    0.986706 0.000632128
         729    0.987019 0.000591041
         730    0.986874 0.000579091
         731    0.987444 0.000671776
         732    0.987858 0.000560905
         733     0.98666 0.000677236
         734    0.986193 0.000611038
         735    0.985734 0.000590095
         736     0.98698  0.00067183
         737    0.987147 0.000604496
         738    0.987585 0.000644447
         739    0.985995  0.00067204
         740    0.986882 0.000600364
         741    0.986782 0.000634186
         742    0.987153 0.000615401
         743    0.985811 0.000637307
         744    0.987205 0.000576677
         745    0.986017 0.000559798
         746    0.987588 0.000646747
         747    0.986657 0.000631433
         748    0.987296 0.000575195
         749    0.985776 0.000643299
         750     0.98701 0.000656572
         751     0.98547 0.000589054
         752    0.986229 0.000663184
         753    0.987347  0.00061028
         754    0.986079 0.000609632
         755    0.986947 0.000619026
         756    0.986714 0.000644671
         757    0.985816 0.000631874
         758    0.987678 0.000614727
         759    0.986721  0.00057673
         760    0.987266 0.000584524
         761    0.986479 0.000597791
         762    0.985961 0.000591918
         763    0.986704 0.000630646
         764    0.985919 0.000539387
         765    0.986402 0.000655825
         766    0.986019 0.000499677
         767    0.986614 0.000493179
         768    0.986858 0.000561324
         769    0.986307 0.000561874
         770    0.986388 0.000552218
         771    0.987167 0.000608339
         772    0.987133 0.000584575
         773    0.986365 0.000597148
         774    0.986911 0.000588602
         775    0.986071 0.000522183
         776    0.985995 0.000566185
         777    0.986903  0.00065917
         778    0.986727 0.000533084
         779    0.986044  0.00054789
         780      0.9861 0.000585556
         781    0.986232 0.000496863
         782    0.987206 0.000546156
         783    0.986599 0.000583716
         784    0.985583 0.000517068
         785    0.986776 0.000575373
         786    0.986509 0.000574502
         787    0.985795 0.000560532
         788    0.986016 0.000523256
         789    0.987239 0.000590616
         790    0.986751 0.000578396
         791    0.987092 0.000559956
         792    0.986608  0.00053793
         793    0.985277 0.000564811
         794    0.986341 0.000563748
         795    0.986825 0.000537084
         796    0.985324 0.000539058
         797    0.986717 0.000508813
         798    0.986393 0.000551883
         799     0.98518    0.000603
         800    0.985983 0.000527576
         801     0.98649   0.0005145
         802    0.986859   0.0004988
         803    0.986736 0.000584407
         804     0.98752 0.000455032
         805     0.98677 0.000500532
         806    0.985854 0.000542777
         807    0.985604 0.000543028
         808    0.986378 0.000594062
         809    0.987009 0.000550757
         810    0.985491 0.000522016
         811    0.985605  0.00044435
         812    0.986798 0.000533548
         813    0.986855 0.000535461
         814    0.985876 0.000558191
         815    0.985581 0.000575825
         816    0.986287 0.000507659
         817    0.986408  0.00053719
         818    0.986475 0.000583909
         819    0.986098 0.000527584
         820    0.986274 0.000597101
         821    0.986656 0.000545792
         822    0.986154 0.000606338
         823    0.986672 0.000554713
         824    0.986364 0.000583352
         825    0.987143 0.000583093
         826    0.985764  0.00053501
         827     0.98696 0.000586711
         828    0.985992 0.000549739
         829    0.986524 0.000566663
         830    0.985124 0.000545561
         831    0.987224 0.000520364
         832    0.985769 0.000530145
         833    0.986313 0.000529345
         834    0.985823 0.000549779
         835    0.986087 0.000467137
         836    0.985929 0.000492277
         837    0.985993 0.000538401
         838     0.98714  0.00050435
         839    0.986981 0.000503487
         840    0.986006 0.000581363
         841    0.986191 0.000562587
         842     0.98598 0.000495506
         843    0.986078 0.000581434
         844    0.986536 0.000524449
         845    0.986375 0.000661664
         846    0.985815 0.000515239
         847    0.985526 0.000568175
         848    0.985648 0.000567895
         849    0.985915 0.000518019
         850      0.9852 0.000434939
         851     0.98641 0.000523942
         852    0.985446 0.000566574
         853    0.985625 0.000516821
         854    0.986235 0.000554627
         855    0.986473 0.000511021
         856    0.984179 0.000501961
         857    0.986387 0.000550783
         858    0.987118 0.000477921
         859    0.986629 0.000506549
         860    0.986733 0.000550664
         861    0.986406 0.000518582
         862     0.98635 0.000502547
         863    0.985927 0.000519489
         864    0.987039 0.000505773
         865    0.987074 0.000506842
         866    0.986485 0.000550328
         867    0.985816 0.000514843
         868     0.98621  0.00053321
         869    0.985858 0.000496863
         870    0.986538 0.000555396
         871    0.985978 0.000548404
         872    0.987171 0.000518339
         873    0.985014 0.000444965
         874    0.984996 0.000529566
         875     0.98568 0.000424271
         876    0.986035 0.000489325
         877    0.985847 0.000441297
         878    0.986642 0.000524508
         879     0.98716 0.000477308
         880    0.986194 0.000502087
         881    0.986351 0.000451877
         882     0.98629 0.000482104
         883    0.986477 0.000548765
         884    0.986516 0.000473102
         885    0.985861  0.00050367
         886    0.984963 0.000505173
         887    0.986801 0.000402131
         888    0.986566 0.000455977
         889    0.986453 0.000521333
         890    0.986519 0.000422474
         891    0.985065 0.000531443
         892    0.985342   0.0004305
         893     0.98601 0.000536134
         894    0.986741 0.000484921
         895      0.9859  0.00049889
         896    0.985838 0.000522443
         897    0.985479 0.000495776
         898    0.986438 0.000512102
         899    0.985599 0.000479024
         900    0.986269 0.000540687
         901     0.98628 0.000484971
         902    0.985599 0.000460362
         903    0.985913 0.000491586
         904    0.984955 0.000474441
         905     0.98571 0.000470813
         906    0.985515 0.000438969
         907     0.98572 0.000424715
         908    0.985575 0.000509754
         909    0.986111 0.000520074
         910    0.986987 0.000521443
         911    0.985675 0.000542042
         912    0.985844 0.000492406
         913    0.986515 0.000547663
         914     0.98546 0.000515652
         915    0.986392 0.000464108
         916    0.985873 0.000506734
         917    0.985469 0.000482806
         918    0.986043 0.000526128
         919    0.986298 0.000478305
         920    0.986428 0.000519757
         921     0.98614 0.000404065
         922    0.986139 0.000499007
         923    0.986152 0.000480096
         924    0.985023 0.000410812
         925    0.986007  0.00049328
         926    0.985561 0.000483635
         927    0.984943 0.000485854
         928    0.986374 0.000444734
         929     0.98607 0.000449004
         930    0.985779 0.000499228
         931     0.98582 0.000454762
         932    0.986369 0.000447727
         933    0.985656 0.000503062
         934    0.985702 0.000505076
         935    0.985785 0.000497573
         936    0.985522 0.000453149
         937    0.986904 0.000428892
         938    0.985278 0.000508091
         939    0.985303 0.000464738
         940    0.985685 0.000482484
         941    0.986811  0.00049194
         942     0.98657 0.000476821
         943     0.98635 0.000439404
         944    0.986356 0.000431375
         945    0.985946 0.000448205
         946    0.986686 0.000456691
         947    0.984974 0.000450294
         948    0.986786  0.00047027
         949    0.986489  0.00044496
         950    0.985075 0.000442848
         951    0.985845 0.000519116
         952    0.985531 0.000472115
         953    0.985599   0.0005044
         954    0.986039 0.000476247
         955    0.985793 0.000515125
         956    0.986099 0.000465708
         957    0.985954 0.000477069
         958    0.985677 0.000447923
         959     0.98555 0.000548667
         960    0.985591 0.000461098
         961    0.985767 0.000470871
         962    0.985982 0.000475396
         963    0.985806 0.000473702
         964    0.985726 0.000453461
         965    0.986221 0.000508893
         966    0.986462 0.000448863
         967     0.98655 0.000459355
         968    0.985831 0.000436896
         969    0.986507 0.000455236
         970    0.985598 0.000419639
         971    0.986226 0.000451439
         972    0.986649 0.000479501
         973    0.986175 0.000544784
         974    0.985991 0.000463899
         975    0.985622 0.000474839
         976    0.985848 0.000470058
         977    0.986056 0.000441299
         978    0.985277 0.000408538
         979     0.98597 0.000431429
         980    0.985743 0.000461065
