#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
           1    0.986919    0.986919           0
           2     1.05919     1.02305    0.025551
           3     1.13039     1.05883   0.0338173
           4     1.16023     1.08418   0.0335444
           5     1.20105     1.10756   0.0340171
           6     1.20422     1.12367   0.0319355
           7     1.19255     1.13351   0.0288496
           8     1.21071     1.14316   0.0268089
           9      1.2171     1.15137   0.0250575
          10     1.20704     1.15694   0.0231618
          11     1.21173     1.16192    0.021585
          12     1.20322     1.16536   0.0200588
          13     1.22596     1.17002   0.0190498
          14     1.21536     1.17326   0.0179622
          15     1.22987     1.17704   0.0171566
          16      1.2445     1.18125   0.0165944
          17     1.26865     1.18639   0.0163953
          18     1.24041     1.18939   0.0157567
          19     1.22905     1.19148   0.0150651
          20     1.23379      1.1936   0.0144595
          21     1.24463     1.19603   0.0139737
          22     1.26652     1.19923    0.013701
          23     1.24886     1.20139   0.0132741
          24     1.24215     1.20309   0.0128292
          25     1.24815     1.20489   0.0124421
          26     1.22702     1.20574   0.0119926
          27     1.19841     1.20547   0.0115515
          28     1.19976     1.20527   0.0111408
          29     1.21522     1.20561   0.0107619
          30     1.22088     1.20612   0.0104152
          31     1.22344     1.20668   0.0100942
          32     1.21324     1.20688  0.00978084
          33     1.24568     1.20806  0.00955483
          34     1.24035     1.20901   0.0093209
          35     1.21993     1.20932   0.0090598
          36     1.25393     1.21056   0.0088925
          37     1.25529     1.21177  0.00873395
          38     1.29407     1.21393  0.00876851
          39     1.29119     1.21591  0.00876457
          40      1.2616     1.21706  0.00861954
          41     1.24416     1.21772  0.00843462
          42     1.26097     1.21875  0.00829642
          43     1.26558     1.21984  0.00817467
          44     1.29033     1.22144  0.00814437
          45     1.25141      1.2221  0.00799058
          46     1.24188     1.22253  0.00782842
          47     1.25121     1.22314  0.00768559
          48        1.24      1.2235  0.00753349
          49      1.2331     1.22369   0.0073823
          50     1.22866     1.22379  0.00723532
          51     1.23954      1.2241  0.00710004
          52     1.21478     1.22392  0.00696576
          53     1.19155     1.22331  0.00686105
          54     1.20565     1.22298  0.00674178
          55     1.20172      1.2226  0.00663028
          56     1.20224     1.22223  0.00652184
          57     1.18921     1.22165  0.00643309
          58     1.22663     1.22174  0.00632275
          59     1.24017     1.22205  0.00622329
          60     1.22006     1.22202  0.00611966
          61     1.19965     1.22165  0.00603032
          62     1.17415     1.22089  0.00598153
          63     1.17567     1.22017  0.00592948
          64     1.21008     1.22001  0.00583893
          65       1.199     1.21969  0.00575804
          66     1.20558     1.21947  0.00567476
          67      1.2134     1.21938  0.00559079
          68     1.23399      1.2196  0.00551269
          69     1.21295      1.2195  0.00543364
          70      1.2105     1.21937  0.00535754
          71     1.21456      1.2193  0.00528251
          72     1.23381     1.21951  0.00521298
          73     1.21406     1.21943  0.00514211
          74     1.19275     1.21907  0.00508524
          75     1.20255     1.21885  0.00502221
          76     1.22472     1.21893  0.00495672
          77     1.23932     1.21919  0.00489942
          78     1.25303     1.21963  0.00485578
          79     1.24302     1.21992  0.00480333
          80     1.21401     1.21985  0.00474386
          81     1.19736     1.21957  0.00469341
          82     1.18377     1.21913  0.00465644
          83     1.21326     1.21906  0.00460087
          84     1.20851     1.21894  0.00454782
          85     1.18267     1.21851  0.00451428
          86      1.1791     1.21805    0.004485
          87     1.18723      1.2177  0.00444742
          88     1.18754     1.21736  0.00441007
          89     1.19006     1.21705  0.00437117
          90     1.23367     1.21723   0.0043265
          91     1.20988     1.21715  0.00427971
          92     1.21391     1.21712  0.00423333
          93     1.20717     1.21701  0.00418916
          94     1.23384     1.21719  0.00414842
          95     1.23481     1.21738   0.0041089
          96     1.21008      1.2173   0.0040668
          97      1.2171      1.2173  0.00402488
          98     1.23579     1.21749  0.00398823
          99     1.24075     1.21772  0.00395486
         100      1.2221     1.21777  0.00391555
         101     1.24103       1.218  0.00388355
         102     1.26518     1.21846  0.00387293
         103     1.27083     1.21897  0.00386856
         104     1.28304     1.21958  0.00388011
         105      1.2449     1.21982  0.00385064
         106     1.27946     1.22039  0.00385519
         107     1.28637       1.221  0.00386817
         108     1.22784     1.22107  0.00383287
         109     1.23738     1.22122  0.00380063
         110     1.20467     1.22107  0.00376905
         111     1.18773     1.22077  0.00374704
         112     1.17898     1.22039  0.00373211
         113      1.1721     1.21996  0.00372347
         114     1.22606     1.22002  0.00369119
         115      1.2139     1.21996  0.00365948
         116     1.19856     1.21978  0.00363258
         117     1.21126     1.21971  0.00360226
         118     1.21967     1.21971  0.00357174
         119     1.21419     1.21966  0.00354202
         120      1.1795     1.21933  0.00352828
         121     1.17873     1.21899  0.00351504
         122     1.20413     1.21887  0.00348833
         123     1.21585     1.21884  0.00346006
         124     1.23829       1.219  0.00343571
         125      1.2365     1.21914  0.00341108
         126     1.19831     1.21898  0.00338801
         127      1.2176     1.21897  0.00336135
         128     1.21823     1.21896  0.00333509
         129     1.19371     1.21876  0.00331498
         130     1.20567     1.21866  0.00329101
         131     1.20127     1.21853  0.00326856
         132     1.20743     1.21845  0.00324488
         133     1.19407     1.21826  0.00322566
         134     1.21747     1.21826  0.00320159
         135     1.21442     1.21823    0.003178
         136     1.18744       1.218  0.00316268
         137     1.19689     1.21785  0.00314335
         138     1.20011     1.21772   0.0031232
         139     1.19836     1.21758  0.00310384
         140     1.22033      1.2176  0.00308173
         141     1.22841     1.21768  0.00306082
         142     1.22609     1.21774  0.00303984
         143     1.19943     1.21761  0.00302128
         144     1.23473     1.21773  0.00300264
         145     1.24291      1.2179  0.00298695
         146     1.22327     1.21794  0.00296671
         147     1.23585     1.21806  0.00294903
         148     1.24623     1.21825  0.00293525
         149     1.23205     1.21834  0.00291701
         150      1.2226     1.21837   0.0028977
         151     1.25158     1.21859  0.00288684
         152     1.24954     1.21879  0.00287502
         153     1.29171     1.21927  0.00289546
         154     1.27655     1.21964  0.00290045
         155     1.24949     1.21983  0.00288812
         156     1.25339     1.22005  0.00287761
         157     1.22439     1.22008  0.00285941
         158     1.21157     1.22002  0.00284182
         159     1.22084     1.22003  0.00282396
         160     1.23344     1.22011  0.00280755
         161     1.20895     1.22004  0.00279097
         162     1.21888     1.22004  0.00277375
         163     1.22897     1.22009  0.00275727
         164     1.21208     1.22004  0.00274089
         165     1.21685     1.22002  0.00272435
         166     1.19776     1.21989  0.00271124
         167     1.22379     1.21991   0.0026951
         168     1.26797      1.2202   0.0026942
         169     1.24999     1.22037  0.00268402
         170     1.27213     1.22068  0.00268544
         171     1.26533     1.22094   0.0026824
         172     1.28974     1.22134  0.00269646
         173     1.31334     1.22187  0.00273281
         174     1.25069     1.22204  0.00272211
         175     1.22925     1.22208  0.00270687
         176      1.2455     1.22221  0.00269476
         177     1.22935     1.22225  0.00267984
         178     1.20609     1.22216  0.00266632
         179     1.23929     1.22226  0.00265314
         180     1.24305     1.22237  0.00264091
         181      1.2254     1.22239  0.00262638
