#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
         281     1.20333     1.22654  0.00195207
         282     1.21524      1.2265  0.00194556
         283     1.20512     1.22642  0.00194015
         284     1.23283     1.22644  0.00193345
         285      1.2173     1.22641  0.00192693
         286     1.21543     1.22637  0.00192058
         287     1.21813     1.22634   0.0019141
         288     1.21398      1.2263  0.00190793
         289      1.2332     1.22632  0.00190148
         290     1.21914      1.2263  0.00189509
         291     1.21764     1.22627  0.00188881
         292     1.20456      1.2262   0.0018838
         293     1.19381     1.22608  0.00188061
         294     1.22861     1.22609  0.00187424
         295     1.22025     1.22607  0.00186799
         296     1.25539     1.22617   0.0018643
         297      1.2527     1.22626  0.00186016
         298     1.23497     1.22629  0.00185415
         299     1.27057     1.22644  0.00185385
         300     1.24364      1.2265  0.00184856
         301     1.21481     1.22646  0.00184283
         302     1.21646     1.22642  0.00183702
         303     1.20675     1.22636  0.00183211
         304     1.21863     1.22633  0.00182626
         305     1.21883     1.22631  0.00182043
         306     1.19906     1.22622  0.00181666
         307     1.21253     1.22618  0.00181129
         308     1.24187     1.22623  0.00180613
         309     1.22519     1.22622  0.00180029
         310     1.23453     1.22625  0.00179468
         311     1.25348     1.22634  0.00179104
         312     1.24686      1.2264  0.00178651
         313     1.23523     1.22643  0.00178102
         314     1.22179     1.22642  0.00177541
         315     1.23724     1.22645  0.00177011
         316     1.22729     1.22645  0.00176451
         317     1.21568     1.22642  0.00175927
         318     1.21146     1.22637  0.00175437
         319     1.20375      1.2263   0.0017503
         320     1.21045     1.22625  0.00174553
         321     1.24806     1.22632  0.00174141
         322     1.23689     1.22635  0.00173632
         323     1.29069     1.22655  0.00174233
         324     1.26502     1.22667  0.00174099
         325     1.24552     1.22673   0.0017366
         326     1.25417     1.22681  0.00173331
         327     1.22447     1.22681  0.00172803
         328     1.24413     1.22686  0.00172356
         329     1.27315       1.227  0.00172406
         330     1.23129     1.22701  0.00171888
         331     1.24549     1.22707   0.0017146
         332     1.25576     1.22715  0.00171161
         333     1.27143     1.22729  0.00171163
         334     1.28983     1.22748  0.00171671
         335     1.27631     1.22762  0.00171777
         336     1.25938     1.22772  0.00171525
         337     1.23608     1.22774  0.00171034
         338     1.20334     1.22767   0.0017068
         339      1.2077     1.22761  0.00170279
         340     1.23218     1.22762  0.00169783
         341      1.2108     1.22757  0.00169357
         342      1.2377      1.2276  0.00168888
         343     1.23362     1.22762  0.00168404
         344     1.25261     1.22769  0.00168071
         345     1.21886     1.22767  0.00167604
         346      1.2305     1.22768  0.00167121
         347     1.23381     1.22769  0.00166649
         348      1.2299      1.2277  0.00166171
         349     1.18346     1.22757  0.00166178
         350      1.1724     1.22742  0.00166449
         351     1.19434     1.22732  0.00166242
         352     1.18614      1.2272   0.0016618
         353     1.20117     1.22713  0.00165873
         354      1.1537     1.22692  0.00166697
         355     1.18666     1.22681  0.00166613
         356     1.19437     1.22672  0.00166394
         357     1.24571     1.22677  0.00166013
         358     1.25094     1.22684  0.00165686
         359     1.22255     1.22683  0.00165229
         360     1.21512     1.22679  0.00164802
         361     1.24774     1.22685  0.00164447
         362     1.22151     1.22684     0.00164
         363      1.2183     1.22681  0.00163565
         364     1.23241     1.22683  0.00163123
         365     1.21918     1.22681  0.00162689
         366       1.229     1.22681  0.00162246
         367     1.24026     1.22685  0.00161845
         368     1.23773     1.22688  0.00161432
         369      1.2889     1.22705  0.00161868
         370     1.29687     1.22724  0.00162526
         371     1.29806     1.22743  0.00163205
         372     1.24372     1.22747  0.00162825
         373     1.22708     1.22747  0.00162389
         374     1.23753      1.2275  0.00161977
         375     1.23664     1.22752  0.00161563
         376     1.23803     1.22755  0.00161158
         377     1.24928     1.22761  0.00160833
         378     1.26264      1.2277  0.00160675
         379     1.23961     1.22773  0.00160281
         380     1.23035     1.22774  0.00159861
         381     1.25028      1.2278  0.00159551
         382     1.26284     1.22789  0.00159397
         383      1.2879     1.22805  0.00159749
         384     1.28253     1.22819  0.00159962
         385      1.2632     1.22828  0.00159805
         386     1.25382     1.22835  0.00159528
         387     1.26217     1.22843  0.00159355
         388     1.27254     1.22855  0.00159349
         389     1.26165     1.22863  0.00159166
         390     1.23807     1.22866  0.00158777
         391     1.21692     1.22863  0.00158399
         392     1.19241     1.22853  0.00158264
         393     1.20124     1.22846  0.00158014
         394     1.22641     1.22846  0.00157614
         395     1.22174     1.22844  0.00157224
         396     1.23964     1.22847  0.00156852
         397     1.24563     1.22851  0.00156517
         398     1.23394     1.22853  0.00156129
         399     1.22945     1.22853  0.00155738
         400     1.21652      1.2285  0.00155378
         401     1.21735     1.22847  0.00155015
         402     1.24037      1.2285  0.00154658
         403     1.22248     1.22849  0.00154281
         404     1.21247     1.22845   0.0015395
         405     1.22067     1.22843  0.00153582
         406     1.20271     1.22836  0.00153334
         407     1.21514     1.22833  0.00152992
         408     1.20416     1.22827  0.00152732
         409     1.19092     1.22818  0.00152631
         410     1.21474     1.22815  0.00152294
         411      1.1942     1.22807  0.00152147
         412     1.17663     1.22794  0.00152289
         413     1.18026     1.22783  0.00152358
         414     1.18917     1.22773  0.00152275
         415      1.1587     1.22757  0.00152814
         416     1.18921     1.22747  0.00152725
         417     1.19904     1.22741  0.00152511
         418     1.21385     1.22737   0.0015218
         419     1.23386     1.22739  0.00151825
         420     1.24572     1.22743  0.00151526
         421     1.24649     1.22748  0.00151234
         422     1.25031     1.22753  0.00150972
         423     1.24627     1.22758   0.0015068
         424     1.23947      1.2276  0.00150351
         425      1.2401     1.22763  0.00150026
         426     1.22851     1.22764  0.00149674
         427     1.21093      1.2276  0.00149375
         428      1.2272      1.2276  0.00149026
         429     1.24563     1.22764  0.00148738
         430     1.22624     1.22763  0.00148392
         431     1.22681     1.22763  0.00148048
         432      1.2714     1.22773  0.00148052
         433     1.23217     1.22774  0.00147713
         434     1.21198     1.22771  0.00147417
         435     1.23096     1.22771  0.00147081
         436     1.23614     1.22773  0.00146756
         437     1.26102     1.22781  0.00146618
         438      1.2522     1.22787  0.00146388
         439     1.27532     1.22797  0.00146454
         440     1.25791     1.22804  0.00146279
         441     1.27372     1.22815  0.00146313
         442     1.30175     1.22831  0.00146927
         443     1.27122     1.22841  0.00146914
         444      1.2596     1.22848  0.00146751
         445     1.27366     1.22858  0.00146772
         446     1.28763     1.22871  0.00147039
         447      1.2548     1.22877  0.00146826
         448     1.24366      1.2288  0.00146536
         449     1.24517     1.22884  0.00146255
         450     1.21709     1.22882  0.00145953
         451      1.2171     1.22879  0.00145653
         452     1.24608     1.22883  0.00145381
         453     1.26659     1.22891  0.00145298
         454     1.24241     1.22894  0.00145009
         455     1.23624     1.22896  0.00144699
         456     1.24878       1.229  0.00144447
         457     1.25017     1.22905  0.00144205
         458     1.23691     1.22906    0.001439
         459     1.20434     1.22901  0.00143688
         460     1.22907     1.22901  0.00143375
         461     1.24256     1.22904  0.00143094
         462     1.23205     1.22905  0.00142786
         463     1.21922     1.22902  0.00142494
         464     1.20975     1.22898  0.00142247
         465     1.22369     1.22897  0.00141946
         466     1.24657     1.22901  0.00141691
         467     1.27411     1.22911  0.00141717
         468     1.24207     1.22913  0.00141441
         469     1.22041     1.22911  0.00141152
         470     1.23276     1.22912  0.00140853
         471     1.25242     1.22917  0.00140641
         472     1.24963     1.22922   0.0014041
         473      1.2364     1.22923  0.00140121
         474     1.29246     1.22936  0.00140459
         475     1.27009     1.22945  0.00140425
         476     1.22656     1.22944  0.00140131
         477     1.22564     1.22944   0.0013984
         478      1.2316     1.22944  0.00139548
         479      1.2322     1.22945  0.00139258
         480     1.22792     1.22944  0.00138968
         481     1.22638     1.22944   0.0013868
         482     1.23007     1.22944  0.00138393
         483     1.23213     1.22944  0.00138107
         484     1.24263     1.22947  0.00137849
         485     1.22243     1.22946  0.00137572
         486     1.21158     1.22942  0.00137338
         487     1.21551     1.22939  0.00137086
         488      1.2231     1.22938  0.00136811
         489     1.26801     1.22946  0.00136759
         490     1.24614     1.22949  0.00136523
         491     1.25481     1.22954  0.00136342
         492     1.25115     1.22959  0.00136135
         493     1.25938     1.22965  0.00135993
         494     1.26844     1.22973  0.00135945
         495     1.24492     1.22976  0.00135705
         496     1.22563     1.22975  0.00135434
         497     1.22831     1.22974  0.00135161
         498     1.20472     1.22969  0.00134983
         499     1.24179     1.22972  0.00134735
         500     1.22948     1.22972  0.00134465
         501     1.19832     1.22966  0.00134343
         502     1.20499     1.22961  0.00134165
         503     1.17507      1.2295  0.00134336
         504     1.17152     1.22938  0.00134561
         505      1.1745     1.22927  0.00134732
         506     1.16418     1.22915  0.00135079
         507     1.17579     1.22904  0.00135222
         508      1.2089       1.229  0.00135014
         509     1.18351     1.22891  0.00135044
         510     1.20739     1.22887  0.00134845
         511     1.24627      1.2289  0.00134624
         512     1.23059     1.22891  0.00134362
         513     1.21985     1.22889  0.00134111
         514     1.25605     1.22894  0.00133954
         515     1.23275     1.22895  0.00133696
         516     1.23746     1.22897  0.00133447
         517     1.22065     1.22895  0.00133199
         518     1.21095     1.22891  0.00132987
         519     1.19028     1.22884  0.00132939
         520     1.19585     1.22878  0.00132835
         521     1.19709     1.22872  0.00132719
         522     1.17371     1.22861  0.00132883
         523     1.15503     1.22847  0.00133371
         524     1.17765     1.22837  0.00133469
         525     1.21121     1.22834  0.00133255
         526     1.18678     1.22826  0.00133235
         527     1.20227     1.22821  0.00133074
         528     1.23034     1.22822  0.00132822
         529     1.22582     1.22821  0.00132572
         530     1.21657     1.22819   0.0013234
         531     1.20701     1.22815  0.00132151
         532      1.2222     1.22814  0.00131907
         533     1.21059     1.22811  0.00131701
         534     1.21214     1.22808  0.00131488
         535      1.2175     1.22806  0.00131257
         536     1.22034     1.22804   0.0013102
         537      1.2236     1.22803  0.00130779
         538     1.23575     1.22805  0.00130544
         539     1.24276     1.22807   0.0013033
         540      1.2724     1.22816  0.00130347
         541      1.2425     1.22818  0.00130133
         542     1.24667     1.22822  0.00129938
         543      1.2259     1.22821  0.00129699
         544      1.2074     1.22818  0.00129517
         545      1.2365     1.22819  0.00129288
         546      1.2477     1.22823  0.00129101
         547     1.22629     1.22822  0.00128865
         548     1.23516     1.22824  0.00128636
         549     1.25615     1.22829  0.00128503
         550     1.26919     1.22836  0.00128484
         551     1.25973     1.22842  0.00128377
         552     1.24082     1.22844  0.00128164
         553      1.2445     1.22847  0.00127965
         554     1.26729     1.22854  0.00127926
         555     1.25265     1.22858  0.00127769
         556     1.23252     1.22859  0.00127541
         557     1.24167     1.22861  0.00127334
         558     1.23091     1.22862  0.00127106
         559     1.23467     1.22863  0.00126884
         560      1.2336     1.22864   0.0012666
         561     1.24044     1.22866  0.00126452
         562     1.24919     1.22869   0.0012628
         563     1.24139     1.22872  0.00126075
         564     1.26602     1.22878  0.00126025
         565     1.25462     1.22883  0.00125885
         566     1.28187     1.22892  0.00126011
         567      1.2477     1.22896  0.00125832
         568     1.23679     1.22897  0.00125618
         569     1.22393     1.22896  0.00125401
         570     1.21496     1.22894  0.00125205
         571     1.21471     1.22891   0.0012501
         572     1.22289      1.2289  0.00124796
         573     1.23293     1.22891   0.0012458
         574     1.23613     1.22892   0.0012437
         575     1.19131     1.22885  0.00124325
         576      1.1552     1.22873  0.00124765
         577     1.16816     1.22862   0.0012499
         578     1.19535     1.22856  0.00124906
         579     1.20483     1.22852  0.00124758
         580     1.18942     1.22846  0.00124725
         581     1.21076     1.22843  0.00124547
         582     1.23985     1.22845  0.00124349
         583     1.25432     1.22849  0.00124214
         584     1.26087     1.22854  0.00124125
         585     1.27485     1.22862  0.00124165
         586     1.26763     1.22869  0.00124132
         587     1.22903     1.22869   0.0012392
         588     1.20008     1.22864  0.00123805
         589     1.21919     1.22863  0.00123605
         590     1.21878     1.22861  0.00123407
         591     1.22395      1.2286  0.00123201
         592     1.18992     1.22854  0.00123166
         593     1.19718     1.22848  0.00123071
         594     1.20957     1.22845  0.00122905
         595     1.22102     1.22844  0.00122705
         596     1.22173     1.22843  0.00122504
         597     1.19968     1.22838  0.00122394
         598     1.22606     1.22838   0.0012219
         599      1.2725     1.22845  0.00122208
         600     1.27075     1.22852  0.00122207
