#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
           1     0.96673     0.96673           0
           2     1.03784     1.00229   0.0251419
           3      1.1099     1.03816   0.0337448
           4     1.13964     1.06353   0.0335149
           5     1.18134     1.08709    0.034103
           6     1.18779     1.10387    0.032286
           7     1.17936     1.11466   0.0294197
           8     1.19752     1.12501   0.0275052
           9     1.19918     1.13325   0.0256539
          10     1.18761     1.13869   0.0236574
          11     1.18529     1.14293   0.0218828
          12     1.17336     1.14546   0.0202056
          13     1.19333     1.14914   0.0189839
          14     1.19176     1.15219   0.0178703
          15     1.19019     1.15472   0.0168576
          16     1.16669     1.15547   0.0158205
          17     1.16831     1.15623   0.0149079
          18     1.15219       1.156   0.0140814
          19     1.17443     1.15697   0.0133736
          20     1.19628     1.15894   0.0128486
          21     1.19702     1.16075    0.012364
          22     1.17007     1.16117   0.0118093
          23     1.18204     1.16208   0.0113306
          24     1.18116     1.16288   0.0108864
          25     1.18776     1.16387   0.0104963
          26     1.17995     1.16449   0.0101108
          27     1.20411     1.16596  0.00984227
          28     1.22854     1.16819  0.00974121
          29     1.22098     1.17001  0.00957388
          30     1.22611     1.17188  0.00943563
          31     1.25398     1.17453  0.00949567
          32     1.24268     1.17666  0.00943471
          33      1.2318     1.17833  0.00929562
          34     1.26616     1.18091  0.00937426
          35     1.24064     1.18262  0.00926045
          36     1.21427      1.1835  0.00904485
          37     1.16934     1.18312  0.00880849
          38      1.1991     1.18354  0.00858673
          39     1.24012     1.18499  0.00848824
          40     1.22733     1.18605  0.00834179
          41     1.23928     1.18735  0.00823875
          42     1.21635     1.18804  0.00807147
          43     1.20779      1.1885  0.00789683
          44     1.23089     1.18946  0.00777592
          45     1.22778     1.19031   0.0076496
          46      1.2346     1.19127  0.00754364
          47     1.23311     1.19216  0.00743546
          48     1.22663     1.19288  0.00731514
          49     1.22338      1.1935  0.00719229
          50     1.23411     1.19432  0.00709416
          51     1.26185     1.19564  0.00707756
          52     1.28787     1.19741  0.00716024
          53     1.24672     1.19834  0.00708531
          54     1.22169     1.19878  0.00696728
          55     1.18353      1.1985  0.00684611
          56     1.18037     1.19818  0.00673151
          57     1.16849     1.19766  0.00663352
          58     1.16123     1.19703  0.00654882
          59     1.20466     1.19716   0.0064391
          60     1.19895     1.19719  0.00633185
          61     1.14686     1.19636  0.00628156
          62     1.14845     1.19559  0.00622761
          63     1.16485      1.1951  0.00614783
          64     1.16089     1.19457  0.00607497
          65     1.16594     1.19413  0.00599746
          66     1.20409     1.19428  0.00590849
          67     1.23629      1.1949  0.00585349
          68     1.20444     1.19504  0.00576909
          69     1.19605     1.19506  0.00568549
          70     1.21294     1.19531  0.00561001
          71     1.21546      1.1956  0.00553817
          72      1.2113     1.19582  0.00546554
          73     1.22424     1.19621  0.00540452
          74     1.23692     1.19676  0.00535942
          75     1.22061     1.19707  0.00529739
          76     1.21797     1.19735  0.00523482
          77     1.21417     1.19757  0.00517139
          78     1.20601     1.19768  0.00510622
          79      1.1814     1.19747  0.00504574
          80     1.20828      1.1976  0.00498447
          81     1.18597     1.19746  0.00492501
          82     1.18496     1.19731   0.0048673
          83     1.21099     1.19747  0.00481145
          84     1.20122     1.19752  0.00475438
          85      1.1903     1.19743   0.0046992
          86     1.18862     1.19733  0.00464568
          87     1.19509      1.1973  0.00459235
          88      1.2265     1.19764  0.00455213
          89     1.26876     1.19844   0.0045706
          90     1.24664     1.19897  0.00455109
          91     1.22634     1.19927  0.00451101
          92     1.22782     1.19958  0.00447264
          93     1.25694      1.2002  0.00446687
          94     1.21405     1.20035  0.00442178
          95     1.18824     1.20022  0.00437707
          96     1.18352     1.20005  0.00433493
          97     1.18957     1.19994  0.00429158
          98     1.19663      1.1999  0.00424793
          99     1.21386     1.20004  0.00420736
         100     1.20231     1.20007  0.00416534
         101     1.22386      1.2003  0.00413076
         102     1.20703     1.20037  0.00409079
         103     1.21018     1.20046  0.00405218
         104     1.20029     1.20046  0.00401322
         105     1.21609     1.20061  0.00397775
         106     1.22401     1.20083  0.00394635
         107     1.20483     1.20087  0.00390964
         108     1.21077     1.20096  0.00387451
         109     1.22916     1.20122   0.0038476
         110     1.22421     1.20143  0.00381829
         111     1.20055     1.20142   0.0037839
         112     1.18583     1.20128  0.00375268
         113     1.19609     1.20124  0.00371975
         114      1.2029     1.20125  0.00368715
         115     1.23101     1.20151  0.00366415
         116      1.2305     1.20176  0.00364108
         117     1.21251     1.20185  0.00361111
         118     1.26589     1.20239  0.00362106
         119     1.21287     1.20248   0.0035917
         120     1.17912     1.20229  0.00356704
         121     1.19826     1.20225  0.00353772
         122     1.19252     1.20217  0.00350962
         123     1.17607     1.20196   0.0034875
         124     1.16632     1.20167   0.0034712
         125     1.17971      1.2015  0.00344787
         126     1.14913     1.20108  0.00344547
         127     1.16313     1.20078  0.00343128
         128     1.17636     1.20059  0.00340977
         129     1.19917     1.20058  0.00338336
         130     1.22233     1.20075  0.00336146
         131      1.2146     1.20085  0.00333747
         132     1.21829     1.20099  0.00331479
         133     1.23735     1.20126  0.00330113
         134     1.23169     1.20149  0.00328429
         135     1.20352      1.2015     0.00326
         136     1.20984     1.20156  0.00323661
         137     1.22298     1.20172  0.00321675
         138     1.22485     1.20189  0.00319781
         139     1.22321     1.20204  0.00317848
         140     1.21479     1.20213  0.00315708
         141     1.22082     1.20226  0.00313747
         142     1.23293     1.20248   0.0031228
         143     1.22918     1.20267  0.00310654
         144     1.20896     1.20271  0.00308527
         145      1.1994     1.20269  0.00306408
         146     1.22469     1.20284   0.0030468
         147     1.21327     1.20291  0.00302689
         148     1.21287     1.20298  0.00300719
         149     1.22018     1.20309  0.00298922
         150     1.21283     1.20316     0.00297
         151     1.19535     1.20311  0.00295078
         152     1.19469     1.20305  0.00293189
         153     1.18135     1.20291  0.00291615
         154     1.19215     1.20284  0.00289805
         155     1.20138     1.20283  0.00287937
         156     1.17898     1.20268  0.00286497
         157      1.1829     1.20255  0.00284949
         158     1.16693     1.20232  0.00284036
         159     1.15765     1.20204  0.00283635
         160     1.15708     1.20176  0.00283251
         161     1.16674     1.20155  0.00282326
         162      1.2054     1.20157  0.00280593
         163     1.20887     1.20161  0.00278908
         164     1.20857     1.20166  0.00277239
         165      1.2177     1.20175   0.0027573
         166     1.20441     1.20177  0.00274073
         167     1.18981      1.2017  0.00272526
         168     1.22208     1.20182  0.00271173
         169     1.21616      1.2019  0.00269702
         170     1.17619     1.20175  0.00268539
         171     1.19139     1.20169  0.00267037
         172     1.22025      1.2018  0.00265702
         173     1.19649     1.20177  0.00264184
         174     1.21724     1.20186  0.00262815
         175     1.18939     1.20179   0.0026141
         176     1.19675     1.20176   0.0025994
         177     1.23658     1.20196  0.00259215
         178     1.23993     1.20217  0.00258636
         179     1.25358     1.20246   0.0025878
         180     1.24407     1.20269  0.00258373
         181     1.24324     1.20291  0.00257915
         182     1.23859     1.20311  0.00257242
         183     1.19714     1.20307  0.00255857
         184       1.195     1.20303  0.00254505
         185     1.20478     1.20304  0.00253131
         186     1.20816     1.20307  0.00251785
         187     1.19545     1.20303  0.00250471
         188      1.2117     1.20307  0.00249181
         189     1.22441     1.20319  0.00248118
         190     1.22076     1.20328  0.00246985
         191         1.2     1.20326  0.00245698
         192     1.21654     1.20333  0.00244515
         193     1.22032     1.20342  0.00243407
         194     1.20346     1.20342  0.00242152
         195     1.21766     1.20349  0.00241021
         196     1.23958     1.20368  0.00240493
         197     1.22561     1.20379   0.0023953
         198     1.21739     1.20386  0.00238419
         199      1.2249     1.20396  0.00237455
         200     1.22492     1.20407  0.00236499
         201     1.24104     1.20425  0.00236036
         202     1.19647     1.20421  0.00234899
         203     1.21106     1.20425  0.00233766
         204     1.21799     1.20431  0.00232718
         205     1.23926     1.20448  0.00232206
         206     1.26142     1.20476  0.00232718
         207     1.26122     1.20503  0.00233187
         208      1.2526     1.20526  0.00233184
         209     1.26857     1.20556  0.00234028
         210     1.27797     1.20591   0.0023544
         211     1.25855     1.20616  0.00235642
         212     1.23411     1.20629  0.00234899
         213      1.2174     1.20634  0.00233854
         214     1.19656      1.2063  0.00232806
         215     1.18189     1.20618     0.00232
         216     1.18746      1.2061  0.00231088
         217     1.19671     1.20605  0.00230063
         218      1.2162      1.2061  0.00229055
         219     1.20154     1.20608  0.00228019
         220     1.24248     1.20624  0.00227582
         221     1.22325     1.20632  0.00226682
         222     1.22235     1.20639  0.00225776
         223     1.25278      1.2066   0.0022572
         224       1.207      1.2066  0.00224712
         225     1.22108     1.20667  0.00223805
         226     1.23562      1.2068  0.00223181
         227     1.23364     1.20691  0.00222511
         228      1.2384     1.20705  0.00221963
         229     1.21622     1.20709   0.0022103
         230     1.25557      1.2073  0.00221072
         231     1.28122     1.20762  0.00222418
         232     1.25897     1.20784  0.00222558
         233     1.22272     1.20791  0.00221694
         234     1.25555     1.20811   0.0022168
         235     1.22608     1.20819  0.00220868
         236     1.21824     1.20823  0.00219974
         237     1.20789     1.20823  0.00219045
         238     1.16864     1.20806  0.00218756
         239     1.20829     1.20806  0.00217841
         240     1.20986     1.20807  0.00216934
         241     1.21489      1.2081  0.00216052
         242      1.2114     1.20811  0.00215164
         243     1.21534     1.20814  0.00214299
         244     1.19633     1.20809  0.00213476
         245     1.21411     1.20812  0.00212618
         246     1.21147     1.20813  0.00211758
         247     1.19807     1.20809   0.0021094
         248      1.1546     1.20788  0.00211189
         249     1.18416     1.20778  0.00210556
         250     1.21112     1.20779  0.00209718
         251     1.19241     1.20773  0.00208972
         252      1.1876     1.20765  0.00208295
         253      1.1853     1.20757  0.00207659
         254     1.17252     1.20743    0.002073
         255     1.19508     1.20738  0.00206543
         256     1.18947     1.20731  0.00205855
         257     1.19904     1.20728  0.00205079
         258     1.16619     1.20712  0.00204902
         259     1.16906     1.20697  0.00204637
         260     1.17925     1.20686  0.00204127
         261     1.18212     1.20677  0.00203565
         262       1.184     1.20668  0.00202974
         263     1.19689     1.20664  0.00202236
         264     1.16685     1.20649  0.00202031
         265     1.17535     1.20638   0.0020161
         266     1.19479     1.20633  0.00200899
         267     1.24257     1.20647  0.00200605
         268      1.2507     1.20663  0.00200534
         269     1.21508     1.20667  0.00199813
         270     1.23916     1.20679  0.00199435
         271     1.23082     1.20687  0.00198896
         272     1.18901     1.20681  0.00198273
         273     1.17975     1.20671  0.00197795
         274     1.19462     1.20667  0.00197122
         275     1.19421     1.20662  0.00196457
         276     1.19763     1.20659  0.00195772
         277     1.19599     1.20655  0.00195103
         278     1.22643     1.20662  0.00194532
         279     1.25204     1.20678  0.00194515
         280     1.23357     1.20688  0.00194055
         281     1.20625     1.20688  0.00193365
         282      1.1993     1.20685  0.00192698
         283     1.19466     1.20681  0.00192065
         284     1.21167     1.20682  0.00191396
         285     1.21615     1.20686  0.00190753
         286     1.22291     1.20691  0.00190168
         287     1.22488     1.20698  0.00189609
         288     1.21623     1.20701  0.00188978
         289     1.23174     1.20709  0.00188517
         290     1.21423     1.20712  0.00187883
