#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
         124     1.21206     1.19662  0.00372075
         125     1.22208     1.19682  0.00369655
         126     1.22293     1.19703  0.00367301
         127     1.20163     1.19707  0.00364427
         128     1.20915     1.19716  0.00361702
         129     1.18158     1.19704    0.003591
         130     1.18424     1.19694  0.00356473
         131     1.18164     1.19683  0.00353943
         132      1.1734     1.19665  0.00351706
         133     1.20018     1.19667  0.00349071
         134     1.16181     1.19641  0.00347435
         135       1.165     1.19618   0.0034564
         136     1.16459     1.19595  0.00343878
         137     1.16009     1.19569  0.00342363
         138     1.17891     1.19557  0.00340097
         139     1.21254     1.19569   0.0033787
         140     1.20103     1.19573  0.00335478
         141     1.19381     1.19571  0.00333102
         142     1.19071     1.19568  0.00330774
         143     1.18051     1.19557  0.00328631
         144     1.17765     1.19545  0.00326585
         145     1.16869     1.19526  0.00324853
         146     1.14497     1.19492   0.0032445
         147     1.16309      1.1947  0.00322964
         148     1.14824     1.19439  0.00322304
         149     1.16233     1.19417  0.00320859
         150     1.20277     1.19423  0.00318771
         151     1.18683     1.19418  0.00316697
         152     1.15886     1.19395  0.00315465
         153     1.18816     1.19391  0.00313426
         154     1.21139     1.19402  0.00311596
         155     1.18895     1.19399  0.00309603
         156     1.20118     1.19404  0.00307653
         157     1.20274     1.19409  0.00305743
         158     1.21412     1.19422  0.00304071
         159        1.23     1.19444   0.0030299
         160     1.24088     1.19473  0.00302483
         161     1.26807     1.19519  0.00304014
         162     1.21949     1.19534  0.00302507
         163     1.18648     1.19529    0.003007
         164      1.2047     1.19534  0.00298922
         165     1.25092     1.19568  0.00299002
         166     1.19646     1.19568  0.00297201
         167     1.18393     1.19561  0.00295504
         168      1.1791     1.19552  0.00293909
         169     1.18009     1.19542  0.00292312
         170     1.18259     1.19535   0.0029069
         171     1.19271     1.19533  0.00288994
         172      1.2196     1.19547  0.00287658
         173     1.17792     1.19537  0.00286174
         174     1.16593      1.1952  0.00285029
         175     1.19356     1.19519  0.00283402
         176     1.23139      1.1954  0.00282537
         177     1.20316     1.19544  0.00280974
         178     1.16943      1.1953  0.00279776
         179     1.16127     1.19511  0.00278858
         180     1.16862     1.19496  0.00277697
         181     1.18269     1.19489  0.00276245
         182        1.17     1.19476  0.00275066
         183     1.17305     1.19464  0.00273818
         184     1.18562     1.19459  0.00272374
         185     1.21868     1.19472  0.00271213
         186     1.23295     1.19492  0.00270532
         187     1.20896       1.195   0.0026919
         188     1.22602     1.19516  0.00268263
         189     1.22288     1.19531  0.00267244
         190     1.20102     1.19534  0.00265855
         191      1.1881      1.1953   0.0026449
         192     1.25074     1.19559  0.00264684
         193     1.23911     1.19582  0.00264271
         194     1.20129     1.19585  0.00262924
         195     1.20305     1.19588  0.00261601
         196     1.19255     1.19587  0.00260272
         197     1.17216     1.19575  0.00259229
         198     1.21094     1.19582  0.00258033
         199     1.21167      1.1959   0.0025686
         200     1.19069     1.19588  0.00255588
         201     1.21737     1.19598   0.0025454
         202     1.20956     1.19605  0.00253369
         203     1.21385     1.19614  0.00252273
         204     1.25908     1.19645  0.00252916
         205     1.21397     1.19653  0.00251826
         206     1.20194     1.19656  0.00250618
         207     1.20704     1.19661  0.00249458
         208     1.21225     1.19668  0.00248372
         209     1.19952      1.1967  0.00247187
         210     1.17779     1.19661  0.00246174
         211     1.17624     1.19651  0.00245197
         212     1.18837     1.19647   0.0024407
         213     1.20947     1.19653  0.00243001
         214     1.22456     1.19666  0.00242218
         215     1.23701     1.19685  0.00241817
         216     1.23373     1.19702    0.002413
         217     1.22303     1.19714  0.00240485
         218     1.23593     1.19732  0.00240039
         219     1.21932     1.19742  0.00239153
         220     1.22846     1.19756  0.00238482
         221     1.24411     1.19777  0.00238331
         222     1.25702     1.19804  0.00238747
         223     1.26284     1.19833  0.00239438
         224     1.26409     1.19862  0.00240162
         225     1.25384     1.19887  0.00240346
         226     1.23944     1.19905  0.00239951
         227     1.25434     1.19929  0.00240127
         228     1.26689     1.19959  0.00240898
         229     1.27265     1.19991  0.00241949
         230     1.23544     1.20006   0.0024139
         231     1.23131      1.2002  0.00240723
         232     1.26137     1.20046  0.00241126
         233     1.23757     1.20062  0.00240616
         234     1.25004     1.20083  0.00240513
         235     1.23613     1.20098  0.00239958
         236     1.22993      1.2011  0.00239255
         237     1.20983     1.20114  0.00238273
         238     1.23028     1.20126  0.00237587
         239     1.21407     1.20132  0.00236653
         240     1.20252     1.20132  0.00235668
         241     1.20886     1.20135   0.0023471
         242     1.23345     1.20149  0.00234115
         243     1.20596      1.2015  0.00233159
         244     1.23073     1.20162  0.00232511
         245     1.22536     1.20172  0.00231764
         246     1.19997     1.20171  0.00230822
         247     1.19829      1.2017  0.00229892
         248     1.21306     1.20175  0.00229011
         249     1.17955     1.20166  0.00228264
         250      1.1826     1.20158  0.00227479
         251     1.20475     1.20159  0.00226576
         252     1.21832     1.20166  0.00225774
         253     1.19627     1.20164  0.00224892
         254     1.20972     1.20167  0.00224029
         255     1.18336      1.2016  0.00223265
         256      1.2038     1.20161  0.00222395
         257     1.22167     1.20168  0.00221666
         258     1.21781     1.20175  0.00220895
         259     1.18084     1.20167   0.0022019
         260     1.19988     1.20166  0.00219344
         261     1.19377     1.20163  0.00218525
         262     1.19391      1.2016   0.0021771
         263       1.197     1.20158   0.0021689
         264     1.19944     1.20157   0.0021607
         265      1.1986     1.20156  0.00215257
         266      1.1961     1.20154  0.00214458
         267     1.20607     1.20156  0.00213661
         268     1.21749     1.20162  0.00212947
         269     1.18785     1.20157  0.00212216
         270     1.16907     1.20145  0.00211772
         271     1.19044     1.20141  0.00211029
         272     1.17659     1.20132   0.0021045
         273      1.1947     1.20129  0.00209694
         274      1.2071     1.20131  0.00208939
         275     1.17389     1.20121  0.00208417
         276     1.19686      1.2012  0.00207668
         277      1.2492     1.20137   0.0020764
         278     1.23923     1.20151  0.00207339
         279     1.20314     1.20151  0.00206597
         280     1.17233     1.20141  0.00206122
         281     1.19573     1.20139  0.00205398
         282     1.18291     1.20132  0.00204774
         283     1.21217     1.20136  0.00204087
         284     1.20928     1.20139  0.00203387
         285     1.17781     1.20131  0.00202842
         286      1.1716      1.2012  0.00202398
         287     1.18822     1.20116  0.00201743
         288     1.17585     1.20107  0.00201234
         289     1.17969       1.201  0.00200674
         290     1.17737     1.20091  0.00200147
         291      1.1793     1.20084  0.00199597
         292     1.18198     1.20077  0.00199018
         293     1.19986     1.20077  0.00198339
         294     1.22176     1.20084  0.00197793
         295     1.20603     1.20086   0.0019713
         296     1.18154      1.2008  0.00196572
         297      1.1862     1.20075  0.00195972
         298     1.19568     1.20073  0.00195322
         299     1.17245     1.20063  0.00194897
         300     1.15845     1.20049  0.00194754
         301     1.14761     1.20032  0.00194898
         302     1.15374     1.20016  0.00194862
         303      1.1563     1.20002  0.00194756
         304     1.19281         1.2  0.00194129
         305     1.15884     1.19986  0.00193961
         306     1.13678     1.19965   0.0019442
         307     1.16813     1.19955  0.00194058
         308     1.16438     1.19944  0.00193763
         309     1.16501     1.19933  0.00193456
         310     1.15509     1.19918  0.00193358
         311     1.14572     1.19901  0.00193499
         312     1.16065     1.19889  0.00193269
         313     1.16426     1.19878  0.00192968
         314     1.17781     1.19871  0.00192469
         315      1.1714     1.19862  0.00192053
         316     1.17578     1.19855  0.00191581
         317     1.19848     1.19855  0.00190977
         318      1.1929     1.19853  0.00190385
         319     1.19035     1.19851  0.00189805
         320     1.20262     1.19852  0.00189216
         321     1.22188     1.19859  0.00188767
         322      1.2105     1.19863  0.00188217
         323     1.19994     1.19864  0.00187635
         324     1.17528     1.19856  0.00187194
         325     1.16555     1.19846  0.00186893
         326     1.19558     1.19845  0.00186322
         327     1.16096     1.19834  0.00186105
         328     1.15026     1.19819  0.00186114
         329     1.18695     1.19816  0.00185579
         330     1.22698     1.19824  0.00185222
         331     1.22469     1.19832  0.00184835
         332     1.21002     1.19836  0.00184312
         333     1.20154     1.19837  0.00183761
         334     1.20301     1.19838  0.00183216
         335     1.25779     1.19856  0.00183525
         336     1.26914     1.19877  0.00184177
         337     1.27138     1.19899  0.00184886
         338     1.23856      1.1991   0.0018471
         339     1.24864     1.19925  0.00184742
         340     1.24433     1.19938  0.00184674
         341     1.20571      1.1994  0.00184142
         342      1.1771     1.19934  0.00183719
         343     1.17074     1.19925  0.00183372
         344     1.18756     1.19922   0.0018287
         345     1.21375     1.19926  0.00182389
         346     1.19741     1.19925  0.00181863
         347     1.18512     1.19921  0.00181384
         348      1.1931      1.1992  0.00180871
         349     1.22695     1.19928  0.00180528
         350      1.2104     1.19931   0.0018004
         351     1.18125     1.19926  0.00179601
         352     1.19713     1.19925  0.00179091
         353     1.18294      1.1992  0.00178644
         354     1.19931      1.1992  0.00178139
         355     1.18161     1.19915  0.00177706
         356     1.22266     1.19922   0.0017733
         357     1.18101     1.19917  0.00176906
         358     1.15885     1.19906   0.0017677
         359     1.15937     1.19895  0.00176623
         360     1.16198     1.19884  0.00176431
         361     1.14872      1.1987  0.00176488
         362     1.18567     1.19867  0.00176037
         363      1.1576     1.19856  0.00175915
         364     1.15484     1.19844  0.00175841
         365     1.16406     1.19834  0.00175612
         366      1.1785     1.19829  0.00175215
         367     1.17565     1.19823  0.00174847
         368      1.1526      1.1981   0.0017481
         369     1.17452     1.19804  0.00174453
         370     1.16457     1.19795  0.00174216
         371     1.15813     1.19784  0.00174077
         372     1.15209     1.19772  0.00174043
         373     1.15287      1.1976  0.00173991
         374     1.17937     1.19755  0.00173594
         375     1.18605     1.19752  0.00173158
         376     1.20557     1.19754  0.00172711
         377     1.21326     1.19758  0.00172303
         378     1.21147     1.19762  0.00171887
         379     1.15035     1.19749  0.00171885
         380     1.13398     1.19733  0.00172243
         381     1.17313     1.19726  0.00171908
         382     1.19245     1.19725  0.00171463
         383     1.18141     1.19721  0.00171065
         384     1.17032     1.19714  0.00170763
         385     1.18496     1.19711  0.00170349
         386     1.18647     1.19708   0.0016993
         387     1.18959     1.19706  0.00169502
         388     1.21918     1.19712  0.00169161
         389     1.20751     1.19714  0.00168747
         390     1.18775     1.19712  0.00168331
         391     1.21735     1.19717   0.0016798
         392     1.18561     1.19714  0.00167578
         393     1.17995      1.1971  0.00167208
         394     1.17177     1.19703  0.00166907
         395      1.1976     1.19703  0.00166485
         396     1.20106     1.19704  0.00166068
         397     1.16143     1.19696  0.00165891
         398     1.16256     1.19687    0.001657
         399     1.23186     1.19696  0.00165516
         400     1.21745     1.19701  0.00165182
         401      1.1858     1.19698  0.00164793
         402     1.20452       1.197  0.00164394
         403     1.17983     1.19696  0.00164041
         404     1.18811     1.19693   0.0016365
         405     1.19393     1.19693  0.00163248
         406     1.15844     1.19683  0.00163121
         407     1.17219     1.19677  0.00162832
         408     1.19888     1.19678  0.00162434
         409      1.2006     1.19679  0.00162039
         410     1.16484     1.19671  0.00161831
         411     1.18131     1.19667  0.00161481
         412     1.25615     1.19681  0.00161733
         413      1.2281     1.19689  0.00161519
         414     1.20358     1.19691  0.00161137
         415     1.18451     1.19688  0.00160776
         416     1.19339     1.19687  0.00160392
         417     1.19395     1.19686  0.00160009
         418     1.20151     1.19687   0.0015963
         419     1.20314     1.19689  0.00159256
         420     1.18199     1.19685  0.00158916
         421     1.18478     1.19682  0.00158564
         422     1.20075     1.19683  0.00158191
         423     1.18376      1.1968  0.00157848
         424     1.17312     1.19675  0.00157574
         425     1.18902     1.19673  0.00157214
         426     1.20393     1.19674  0.00156854
         427     1.21047     1.19678  0.00156519
         428     1.20746      1.1968  0.00156174
         429     1.24055      1.1969  0.00156142
         430     1.23728       1.197  0.00156061
         431     1.20017       1.197  0.00155701
         432     1.20118     1.19701  0.00155343
         433     1.20918     1.19704   0.0015501
         434     1.21129     1.19708  0.00154688
         435     1.23252     1.19716  0.00154546
         436     1.20202     1.19717  0.00154196
         437     1.21504     1.19721  0.00153897
         438     1.18797     1.19719  0.00153561
         439     1.17426     1.19714    0.001533
         440     1.16441     1.19706  0.00153131
         441     1.18301     1.19703  0.00152817
         442      1.1908     1.19702  0.00152478
         443     1.19447     1.19701  0.00152135
         444     1.20469     1.19703  0.00151802
         445     1.21092     1.19706  0.00151493
         446     1.18232     1.19703   0.0015119
         447     1.17742     1.19698  0.00150915
         448     1.22209     1.19704  0.00150682
         449     1.20108     1.19705  0.00150349
         450     1.19757     1.19705  0.00150015
         451      1.2149     1.19709  0.00149735
         452      1.1988     1.19709  0.00149404
         453     1.21649     1.19713  0.00149135
         454      1.1937     1.19713  0.00148809
         455      1.1639     1.19705  0.00148661
         456     1.19495     1.19705  0.00148336
         457     1.19647     1.19705  0.00148011
         458     1.18447     1.19702  0.00147713
         459     1.17698     1.19698  0.00147456
         460     1.17851     1.19694   0.0014719
         461     1.20854     1.19696  0.00146892
         462     1.21964     1.19701  0.00146656
         463     1.22076     1.19706  0.00146429
         464     1.20828     1.19709  0.00146134
         465     1.20088     1.19709  0.00145822
         466      1.1766     1.19705  0.00145575
         467     1.18894     1.19703  0.00145274
         468     1.18317       1.197  0.00144994
         469     1.18753     1.19698  0.00144699
         470     1.17735     1.19694  0.00144451
         471     1.18227     1.19691  0.00144178
         472     1.19293      1.1969  0.00143875
         473     1.18073     1.19687  0.00143611
         474     1.18814     1.19685   0.0014332
         475     1.19716     1.19685  0.00143018
         476     1.22743     1.19691  0.00142862
         477     1.18701     1.19689  0.00142578
         478     1.16334     1.19682  0.00142452
         479      1.1846      1.1968  0.00142178
         480     1.19153     1.19679  0.00141886
         481     1.15293     1.19669  0.00141883
         482     1.17822     1.19666  0.00141641
         483     1.20152     1.19667  0.00141351
         484     1.19049     1.19665  0.00141065
         485      1.1573     1.19657  0.00141007
         486     1.15891      1.1965   0.0014093
         487      1.1876     1.19648  0.00140652
         488     1.22839     1.19654  0.00140516
         489     1.19442     1.19654  0.00140229
         490     1.18356     1.19651  0.00139968
         491     1.16964     1.19646   0.0013979
         492     1.20405     1.19647  0.00139514
         493     1.18672     1.19645  0.00139245
         494     1.15588     1.19637  0.00139205
         495     1.16574     1.19631  0.00139062
         496     1.19427      1.1963  0.00138782
         497     1.18217     1.19628  0.00138532
         498     1.17164     1.19623  0.00138342
         499     1.18184      1.1962  0.00138095
         500     1.19913      1.1962   0.0013782
         501     1.17891     1.19617  0.00137588
         502     1.18607     1.19615  0.00137328
         503     1.19648     1.19615  0.00137055
         504     1.18101     1.19612  0.00136816
         505     1.16757     1.19606  0.00136662
         506     1.19395     1.19606  0.00136393
         507     1.22278     1.19611  0.00136226
         508     1.21399     1.19615  0.00136003
         509     1.23202     1.19622  0.00135918
         510     1.25766     1.19634  0.00136185
         511     1.24514     1.19643  0.00136253
         512     1.21836     1.19648  0.00136054
         513     1.17978     1.19644  0.00135827
         514     1.20056     1.19645  0.00135566
         515     1.23271     1.19652  0.00135485
         516     1.23612      1.1966   0.0013544
         517      1.1998      1.1966  0.00135179
         518     1.18989     1.19659  0.00134924
         519      1.2086     1.19661  0.00134684
         520     1.15546     1.19654  0.00134657
         521      1.1713     1.19649  0.00134486
         522     1.18298     1.19646  0.00134253
         523     1.21415      1.1965  0.00134039
         524     1.21304     1.19653  0.00133821
         525     1.19111     1.19652   0.0013357
         526     1.18089     1.19649  0.00133349
         527     1.22918     1.19655   0.0013324
         528     1.22382      1.1966  0.00133088
         529     1.23866     1.19668  0.00133074
         530     1.19955     1.19669  0.00132824
         531      1.2046      1.1967  0.00132582
         532     1.19434      1.1967  0.00132333
         533     1.18214     1.19667  0.00132113
         534     1.17386     1.19663  0.00131935
         535     1.16993     1.19658  0.00131783
         536     1.18321     1.19655   0.0013156
         537     1.19316     1.19654  0.00131317
         538     1.19324     1.19654  0.00131074
         539     1.17738      1.1965  0.00130879
         540      1.1719     1.19646  0.00130716
         541     1.17602     1.19642  0.00130529
         542     1.19182     1.19641  0.00130291
         543     1.16923     1.19636  0.00130147
         544     1.16803     1.19631  0.00130012
         545     1.15835     1.19624   0.0012996
         546     1.17562      1.1962  0.00129777
         547     1.17785     1.19617  0.00129583
         548     1.18337     1.19614  0.00129367
         549     1.17576     1.19611  0.00129185
         550     1.19345      1.1961  0.00128951
         551     1.20378     1.19612  0.00128725
         552     1.17392     1.19608  0.00128554
         553     1.15276       1.196   0.0012856
         554     1.16554     1.19594  0.00128446
         555     1.16826     1.19589  0.00128311
         556     1.16469     1.19584  0.00128203
         557     1.18351     1.19582  0.00127992
         558     1.20218     1.19583  0.00127767
         559     1.19776     1.19583  0.00127539
         560     1.19286     1.19582  0.00127313
         561     1.21484     1.19586  0.00127131
         562     1.21778      1.1959  0.00126964
         563     1.18566     1.19588  0.00126752
         564     1.20073     1.19589   0.0012653
         565     1.19913     1.19589  0.00126308
         566     1.18443     1.19587  0.00126101
         567     1.18731     1.19586  0.00125887
         568     1.22239     1.19591  0.00125752
         569      1.2027     1.19592  0.00125537
         570     1.17294     1.19588  0.00125381
         571     1.15561     1.19581   0.0012536
         572     1.18091     1.19578  0.00125168
         573     1.19254     1.19577  0.00124951
         574      1.2144     1.19581  0.00124775
         575     1.18371     1.19579  0.00124576
         576     1.19772     1.19579   0.0012436
         577     1.18802     1.19578  0.00124152
         578     1.18658     1.19576  0.00123947
         579     1.19002     1.19575  0.00123737
         580     1.24127     1.19583  0.00123772
         581     1.24453     1.19591  0.00123843
         582      1.2096     1.19594  0.00123652
         583     1.19128     1.19593  0.00123443
         584     1.19764     1.19593  0.00123232
         585     1.20537     1.19595  0.00123032
         586     1.20783     1.19597  0.00122839
         587     1.18307     1.19595  0.00122649
         588      1.2312     1.19601  0.00122587
         589     1.21607     1.19604  0.00122426
         590     1.22774     1.19609  0.00122336
         591     1.22213     1.19614  0.00122209
         592     1.20019     1.19614  0.00122004
         593     1.20659     1.19616  0.00121811
         594     1.16984     1.19612  0.00121687
         595     1.16213     1.19606  0.00121616
         596     1.18679     1.19604  0.00121422
         597     1.18089     1.19602  0.00121245
         598     1.17335     1.19598  0.00121102
         599      1.1751     1.19595   0.0012095
         600     1.15524     1.19588  0.00120938
