#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
           1    0.976824    0.976824           0
           2     1.04851     1.01267   0.0253452
           3     1.12016      1.0485   0.0337851
           4     1.14995     1.07386   0.0335337
           5      1.1914     1.09737   0.0340853
           6     1.19579     1.11377   0.0321097
           7      1.1848     1.12392   0.0290815
           8     1.19819      1.1332   0.0268873
           9     1.20863     1.14158    0.025172
          10     1.19218     1.14664   0.0231576
          11     1.20018     1.15151   0.0215578
          12     1.17705     1.15364   0.0198661
          13     1.15825     1.15399   0.0183411
          14     1.14764     1.15354   0.0170366
          15     1.16497      1.1543   0.0159179
          16     1.17899     1.15584   0.0149976
          17     1.19777     1.15831   0.0143167
          18     1.18417     1.15975   0.0135932
          19     1.19864     1.16179    0.013031
          20     1.21142     1.16428   0.0126135
          21     1.19472     1.16573   0.0120959
          22     1.18227     1.16648   0.0115694
          23     1.17916     1.16703   0.0110795
          24     1.21358     1.16897   0.0107863
          25     1.21831     1.17094   0.0105339
          26     1.22126     1.17288   0.0103049
          27     1.21592     1.17447   0.0100458
          28     1.24078     1.17684  0.00996224
          29     1.21476     1.17815  0.00970415
          30     1.21774     1.17947  0.00947001
          31     1.20357     1.18024   0.0091964
          32     1.22199     1.18155  0.00900109
          33      1.1948     1.18195  0.00873728
          34     1.22485     1.18321   0.0085709
          35     1.21235     1.18404  0.00836635
          36     1.20255     1.18456  0.00814974
          37     1.21339     1.18534  0.00796663
          38      1.2006     1.18574   0.0077671
          39       1.205     1.18623  0.00758362
          40     1.18529     1.18621  0.00739407
          41     1.19959     1.18654  0.00722092
          42      1.1951     1.18674  0.00705188
          43     1.18202     1.18663  0.00688873
          44     1.21686     1.18732  0.00676635
          45     1.19417     1.18747   0.0066177
          46     1.22916     1.18838  0.00653559
          47     1.19244     1.18846  0.00639711
          48     1.17933     1.18827  0.00626666
          49     1.20165     1.18855  0.00614472
          50     1.20681     1.18891  0.00603267
          51      1.2119     1.18936  0.00593121
          52     1.18405     1.18926  0.00581803
          53     1.17703     1.18903  0.00571282
          54     1.17882     1.18884  0.00561016
          55     1.20065     1.18905  0.00551226
          56     1.22335     1.18967  0.00544773
          57     1.24124     1.19057  0.00542678
          58      1.2498     1.19159  0.00542844
          59     1.23437     1.19232  0.00538462
          60     1.23629     1.19305  0.00534453
          61     1.25187     1.19401   0.0053432
          62     1.23168     1.19462  0.00529145
          63     1.21528     1.19495  0.00521761
          64     1.24482     1.19573  0.00519394
          65     1.23891     1.19639  0.00515633
          66     1.21198     1.19663  0.00508361
          67     1.21873     1.19696  0.00501842
          68     1.22449     1.19736  0.00496092
          69     1.20869     1.19753  0.00489174
