# DISTANCE:		AVE_GOFR:	 ERROR:
         802    0.987151 0.000577843
         803    0.985366 0.000576934
         804    0.987602 0.000577465
         805    0.985688   0.0005756
         806    0.986969  0.00057448
         807    0.984702 0.000574503
         808    0.986517 0.000573502
         809    0.987784 0.000573158
         810    0.985127 0.000571721
         811    0.985723  0.00057169
         812    0.985799 0.000571145
         813    0.985829 0.000569715
         814    0.986321 0.000569031
         815    0.985112 0.000567229
         816    0.986597 0.000571748
         817    0.986989 0.000568974
         818     0.98638 0.000566152
         819    0.986364 0.000565952
         820    0.986973  0.00056614
         821    0.986687 0.000564696
         822    0.986634 0.000562874
         823     0.98663 0.000563504
         824    0.986147 0.000561662
         825    0.987888 0.000562689
         826    0.985516 0.000560521
         827    0.987187 0.000561118
         828    0.987475 0.000561194
         829    0.986704  0.00055962
         830    0.984508 0.000558745
         831    0.987123 0.000558461
         832    0.985598 0.000556708
         833    0.986744 0.000556663
         834    0.986193 0.000556214
         835    0.984953 0.000555239
         836    0.986688 0.000553877
         837    0.985984 0.000553455
         838     0.98779 0.000553381
         839    0.987051 0.000553064
         840    0.985242 0.000551757
         841     0.98543 0.000550982
         842    0.986326 0.000550378
         843    0.985017 0.000547897
         844    0.987554 0.000548834
         845    0.986681 0.000547495
         846    0.985862 0.000546806
         847    0.986685 0.000545878
         848    0.985572 0.000546582
         849    0.985039 0.000544643
         850    0.986038  0.00054514
         851    0.986119 0.000544407
         852    0.985538 0.000543823
         853    0.985446  0.00054271
         854    0.985613 0.000543683
         855    0.986683 0.000542696
         856    0.984412 0.000541232
         857    0.985858  0.00054027
         858    0.987237 0.000540915
         859    0.986856  0.00054066
         860     0.98667 0.000538457
         861    0.986162 0.000537322
         862    0.985987 0.000537698
         863    0.986078 0.000537215
         864    0.986028 0.000535946
         865    0.987054 0.000535898
         866    0.986047 0.000536278
         867    0.986535 0.000535266
         868    0.986805 0.000534291
         869    0.985664 0.000533794
         870    0.986788 0.000532783
         871    0.986132 0.000532889
         872    0.986477 0.000531227
         873    0.985692 0.000530429
         874    0.985056 0.000529608
         875    0.985872 0.000529129
         876    0.986478 0.000529575
         877    0.985916 0.000527621
         878    0.986933 0.000528084
         879    0.987812 0.000527531
         880    0.986171 0.000526085
         881    0.985489 0.000525758
         882    0.986533 0.000525643
         883    0.985528 0.000525074
         884     0.98686 0.000524835
         885    0.985666 0.000523404
         886    0.984258 0.000522068
         887    0.987391  0.00052375
         888    0.985774  0.00052141
         889    0.986363 0.000521543
         890    0.986927 0.000521176
         891    0.985474 0.000519995
         892    0.985521 0.000519579
         893     0.98552 0.000519431
         894    0.987705 0.000518609
         895    0.985563 0.000517116
         896    0.985741 0.000517088
         897    0.985479 0.000516082
         898     0.98642 0.000515637
         899     0.98645 0.000515222
         900    0.986626 0.000515349
         901    0.987225 0.000513762
         902    0.985593 0.000513822
         903    0.986235 0.000513554
         904    0.984398 0.000512556
         905    0.985717 0.000511696
         906     0.98525 0.000512124
         907    0.986122 0.000511434
         908    0.985155   0.0005106
         909    0.987122 0.000509973
         910    0.986378 0.000509652
         911    0.986439  0.00050991
         912    0.985537 0.000508674
         913    0.986868 0.000507008
         914     0.98504 0.000507507
         915    0.986351  0.00050783
         916    0.986208 0.000506322
         917    0.985234 0.000504988
         918    0.986161 0.000505904
         919    0.985253 0.000504313
         920    0.986767 0.000503521
         921    0.986277 0.000504073
         922     0.98508 0.000503776
         923    0.986483 0.000502934
         924    0.985319 0.000501602
         925    0.985705 0.000500621
         926    0.985834 0.000500818
         927    0.984379 0.000499966
         928     0.98674 0.000499403
         929    0.986392 0.000499144
         930    0.985014 0.000498721
         931    0.985282 0.000497955
         932    0.987697 0.000498322
         933    0.986174    0.000497
         934    0.985531 0.000496095
         935    0.985761 0.000495843
         936    0.985342 0.000494635
         937    0.986726 0.000494365
         938    0.985311 0.000493302
         939    0.985181  0.00049238
         940    0.985858 0.000492973
         941    0.986812 0.000492409
         942    0.986206 0.000491901
         943    0.986409 0.000491573
         944    0.986958 0.000490682
         945     0.98594 0.000490142
         946    0.986906  0.00049003
         947    0.985242  0.00048894
         948     0.98744 0.000489566
         949    0.986312 0.000488652
         950    0.984861 0.000487252
         951    0.985897 0.000487539
         952    0.985975 0.000487379
         953     0.98618 0.000486178
         954    0.986147 0.000485666
         955    0.986155 0.000486218
         956    0.985835 0.000484279
         957    0.986065 0.000484155
         958     0.98543 0.000483504
         959    0.985147 0.000482892
         960    0.985137 0.000482529
         961    0.985867 0.000482791
         962     0.98676 0.000481771
         963    0.985236 0.000481502
         964    0.985746 0.000481049
         965    0.986499  0.00048099
         966    0.986612 0.000480165
         967      0.9867 0.000479382
         968    0.985945 0.000478974
         969    0.985711 0.000479362
         970    0.986003 0.000477932
         971    0.986771 0.000477642
         972    0.986797 0.000476705
         973    0.985831 0.000475277
         974    0.985931 0.000475469
         975    0.985239 0.000475603
         976    0.986079 0.000475393
         977    0.986301 0.000474016
         978    0.985194 0.000473173
         979    0.985535 0.000473037
         980    0.985225 0.000471911
         981    0.985951 0.000472419
         982    0.986473 0.000472417
         983    0.986254 0.000471757
         984    0.986278 0.000470645
         985     0.98502 0.000470752
         986    0.985523 0.000470919
         987    0.985275 0.000469834
         988    0.985217 0.000467793
         989    0.986544 0.000468707
         990    0.985347 0.000467069
         991    0.985935 0.000467878
         992     0.98663 0.000468914
         993    0.985178 0.000466643
         994    0.986232 0.000466463
         995    0.986907 0.000466006
         996    0.985983 0.000466032
         997     0.98594 0.000465244
         998    0.984822 0.000465369
         999    0.986009 0.000463656
