#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
           1    0.802688    0.802688           0
           2    0.809812     0.80625  0.00251868
           3    0.810346    0.807615   0.0020155
           4    0.810862    0.808427  0.00166709
           5    0.816079    0.809957  0.00191111
           6    0.806914     0.80945  0.00165854
           7    0.807591    0.809184  0.00144272
           8    0.802843    0.808392  0.00146405
           9     0.81095    0.808676  0.00132869
          10    0.814565    0.809265   0.0013199
          11    0.804103    0.808796  0.00128063
          12    0.813657    0.809201  0.00123633
          13    0.806169    0.808968  0.00116302
          14    0.810888    0.809105  0.00108801
          15    0.809891    0.809157  0.00101674
          16    0.817857    0.809701   0.0010889
          17    0.797029    0.808955  0.00125431
          18      0.8164    0.809369  0.00125095
          19    0.810584    0.809433  0.00118674
          20    0.804353    0.809179  0.00115427
          21    0.813464    0.809383   0.0011172
          22    0.806566    0.809255  0.00107373
          23     0.81186    0.809368    0.001033
          24    0.803994    0.809144  0.00101394
          25    0.811674    0.809246 0.000978422
          26    0.806128    0.809126  0.00094811
          27    0.808402    0.809099 0.000913374
          28    0.805903    0.808985 0.000887858
          29    0.802274    0.808753 0.000886881
          30     0.82148    0.809178 0.000953399
          31    0.807516    0.809124  0.00092415
          32    0.803621    0.808952 0.000911131
          33    0.816749    0.809188 0.000913644
          34    0.805417    0.809077 0.000893477
          35    0.819373    0.809371  0.00091509
          36     0.80367    0.809213 0.000903272
          37    0.812998    0.809315 0.000884634
          38    0.812044    0.809387 0.000864264
          39    0.812714    0.809473 0.000846303
          40    0.804836    0.809357 0.000833048
          41    0.812321    0.809429  0.00081586
          42    0.813863    0.809534 0.000803238
          43    0.810625     0.80956 0.000784959
          44    0.808503    0.809536 0.000767486
          45    0.807375    0.809488 0.000751932
          46    0.807405    0.809443 0.000736948
          47    0.806007    0.809369 0.000724884
          48    0.814015    0.809466 0.000716214
          49    0.807854    0.809433 0.000702354
          50    0.811355    0.809472 0.000689357
          51    0.811311    0.809508 0.000676783
          52    0.811264    0.809542  0.00066461
          53    0.812004    0.809588 0.000653693
          54     0.80571    0.809516  0.00064552
          55    0.814564    0.809608 0.000640274
          56    0.814485    0.809695 0.000634736
          57    0.806825    0.809645 0.000625594
          58    0.815895    0.809752 0.000624021
          59    0.804685    0.809667 0.000619329
          60    0.807871    0.809637 0.000609729
          61    0.812762    0.809688 0.000601882
          62    0.812244    0.809729 0.000593585
          63    0.814132    0.809799 0.000588262
          64    0.802809     0.80969 0.000589123
          65    0.805352    0.809623 0.000583827
          66    0.805727    0.809564 0.000577958
          67    0.814026    0.809631 0.000573155
          68    0.815517    0.809717 0.000571227
          69    0.802437    0.809612 0.000572609
          70    0.801936    0.809502 0.000574832
          71    0.815819    0.809591 0.000573581
          72    0.808012    0.809569 0.000566033
          73    0.822824    0.809751 0.000586682
          74    0.797689    0.809588  0.00060097
          75    0.819797    0.809724 0.000608177
          76    0.808021    0.809701 0.000600587
          77    0.805187    0.809643 0.000595643
          78    0.812954    0.809685 0.000589517
          79    0.813495    0.809733 0.000584024
          80    0.809424     0.80973 0.000576736
          81    0.809445    0.809726 0.000569627
          82    0.812369    0.809758 0.000563591
          83     0.81177    0.809782 0.000557322
          84    0.808915    0.809772 0.000550783
          85    0.800199     0.80966   0.0005557
          86    0.815767    0.809731 0.000553757
          87    0.798665    0.809603 0.000561808
          88    0.805973    0.809562 0.000556937
          89    0.816487     0.80964 0.000556088
          90    0.816644    0.809718 0.000555328
          91    0.802223    0.809635   0.0005553
          92    0.812926    0.809671 0.000550415
          93    0.804496    0.809615 0.000547302
          94    0.815307    0.809676 0.000544818
          95    0.805806    0.809635 0.000540604
          96    0.814136    0.809682 0.000537002
          97    0.819851    0.809787 0.000541601
          98    0.802276     0.80971  0.00054147
          99    0.813675     0.80975  0.00053748
         100    0.814077    0.809794 0.000533844
         101    0.812484     0.80982 0.000529222
         102     0.80078    0.809732 0.000531404
         103    0.817394    0.809806 0.000531427
         104    0.809179      0.8098 0.000526351
         105    0.804897    0.809753 0.000523405
         106    0.796922    0.809632 0.000532282
         107    0.815134    0.809684 0.000529785
         108    0.807585    0.809664 0.000525236
         109    0.821276    0.809771 0.000531111
         110     0.80767    0.809752 0.000526625
         111    0.808075    0.809737 0.000522098
         112    0.811293    0.809751 0.000517621
         113    0.803705    0.809697 0.000515797
         114    0.815816    0.809751 0.000514058
         115    0.809081    0.809745 0.000509621
         116    0.808319    0.809733 0.000505376
         117    0.810379    0.809738 0.000501087
         118    0.813834    0.809773 0.000498041
         119    0.812938    0.809799 0.000494566
         120    0.811176    0.809811 0.000490577
         121    0.811348    0.809824 0.000486687
         122    0.807795    0.809807 0.000482982
         123    0.807213    0.809786 0.000479516
         124    0.805754    0.809753  0.00047675
         125    0.807604    0.809736 0.000473246
         126    0.815047    0.809778 0.000471363
         127    0.797321     0.80968 0.000477749
         128    0.816826    0.809736 0.000477267
         129    0.802898    0.809683 0.000476502
         130    0.811565    0.809698 0.000473057
         131    0.804819     0.80966 0.000470909
         132    0.813326    0.809688  0.00046816
         133    0.800696     0.80962 0.000469497
         134    0.814449    0.809656 0.000467374
         135    0.808036    0.809644 0.000464066
         136    0.810653    0.809652 0.000460713
         137    0.816979    0.809705 0.000460444
