#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
           1     0.78158     0.78158           0
           2    0.789338    0.785459  0.00274306
           3    0.789471    0.786796  0.00212991
           4    0.789853     0.78756  0.00172905
           5    0.790701    0.788189  0.00149296
           6    0.799254    0.790033   0.0020934
           7    0.782115    0.788902  0.00207757
           8    0.790169     0.78906   0.0018239
           9    0.785862    0.788705   0.0016555
          10    0.792407    0.789075  0.00153078
          11    0.784995    0.788704  0.00143586
          12    0.796308    0.789338  0.00144931
          13    0.786059    0.789086  0.00135959
          14    0.788277    0.789028   0.0012637
          15    0.789959     0.78909  0.00118098
          16    0.782892    0.788703  0.00116897
          17    0.797079    0.789195  0.00119957
          18    0.784984    0.788961  0.00115552
          19    0.796476    0.789357  0.00116042
          20    0.795644    0.789671  0.00114419
          21    0.774305    0.788939  0.00130284
          22    0.787955    0.788895  0.00124438
          23     0.79446    0.789137  0.00121357
          24    0.784836    0.788957  0.00117617
          25    0.795568    0.789222  0.00115846
          26    0.786629    0.789122  0.00111819
          27    0.797773    0.789443  0.00112174
          28    0.776276    0.788972  0.00117612
          29    0.789409    0.788987  0.00113566
          30    0.793504    0.789138  0.00110774
          31    0.778942    0.788809  0.00111977
          32    0.790731    0.788869  0.00108639
          33    0.792004    0.788964  0.00105761
          34    0.791273    0.789032  0.00102868
          35    0.781514    0.788817  0.00102147
          36    0.786949    0.788765 0.000994417
          37    0.792018    0.788853 0.000971418
          38    0.791255    0.788916 0.000947908
          39    0.782985    0.788764 0.000935723
          40    0.791015    0.788821 0.000914019
          41    0.791924    0.788896 0.000894854
          42    0.786957     0.78885 0.000874738
          43      0.7954    0.789002 0.000867556
          44    0.780071    0.788799 0.000871263
          45    0.785759    0.788732 0.000854518
          46    0.801715    0.789014  0.00088132
          47    0.784323    0.788914 0.000868201
          48    0.784494    0.788822 0.000854983
          49    0.786864    0.788782 0.000838468
          50    0.787439    0.788755 0.000822129
          51    0.792886    0.788836 0.000809988
          52    0.779533    0.788657 0.000813931
          53    0.789705    0.788677 0.000798814
          54    0.794559    0.788786 0.000791412
          55    0.791247    0.788831 0.000778286
