#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
           1    0.786851    0.786851           0
           2    0.794464    0.790658  0.00269149
           3     0.79465    0.791989  0.00209769
           4     0.79507    0.792759  0.00170891
           5    0.796805    0.793568  0.00154688
           6    0.801587    0.794905  0.00177491
           7    0.786376    0.793686  0.00189389
           8    0.794342    0.793768  0.00165893
           9    0.795986    0.794015  0.00149279
          10    0.791686    0.793782  0.00136156
          11    0.794912    0.793885  0.00124165
          12    0.795819    0.794046   0.0011486
          13    0.799858    0.794493  0.00114395
          14    0.790371    0.794199  0.00109948
          15     0.78643    0.793681  0.00114165
          16    0.790339    0.793472  0.00108923
          17    0.795376    0.793584   0.0010309
          18    0.798918     0.79388  0.00101534
          19    0.792589    0.793812 0.000964171
          20     0.79059    0.793651 0.000929328
          21    0.791657    0.793556 0.000889911
          22     0.79503    0.793623  0.00085198
          23    0.798556    0.793838 0.000841495
          24     0.79167    0.793747 0.000811264
          25    0.795171    0.793804 0.000780809
          26    0.792327    0.793747 0.000752843
          27     0.79882    0.793935 0.000748032
          28    0.793703    0.793927 0.000721362
          29    0.792791    0.793888 0.000697551
          30    0.797593    0.794011 0.000685145
          31      0.7915     0.79393 0.000667814
          32    0.797475    0.794041  0.00065607
          33    0.800914    0.794249 0.000668426
          34    0.789995    0.794124 0.000660376
          35    0.804892    0.794432 0.000709565
          36    0.784042    0.794143 0.000746246
          37    0.788289    0.793985 0.000742664
          38    0.798968    0.794116 0.000734604
          39    0.791148     0.79404 0.000719699
          40     0.79732    0.794122 0.000706364
          41    0.781081    0.793804 0.000757376
          42    0.799967    0.793951 0.000753423
          43    0.794294    0.793959 0.000735944
          44    0.786205    0.793782 0.000740014
          45    0.799881    0.793918 0.000735875
          46    0.795662    0.793956 0.000720855
          47    0.791188    0.793897  0.00070792
          48    0.796823    0.793958  0.00069579
          49    0.795473    0.793989 0.000682277
          50    0.796194    0.794033 0.000670055
          51    0.786229     0.79388 0.000674162
          52    0.802822    0.794052 0.000682778
          53    0.798955    0.794144 0.000676134
          54    0.785261     0.79398 0.000683335
          55    0.802174    0.794129 0.000686959
          56    0.781269    0.793899 0.000712039
          57    0.803751    0.794072 0.000720216
          58    0.791321    0.794025 0.000709359
          59    0.794453    0.794032 0.000697373
          60    0.797745    0.794094  0.00068849
          61    0.790124    0.794029 0.000680272
          62    0.793763    0.794024 0.000669313
          63    0.795834    0.794053 0.000659305
          64    0.792371    0.794027 0.000649528
          65    0.800133    0.794121 0.000646292
          66    0.794189    0.794122 0.000636501
          67    0.790932    0.794074 0.000628779
          68    0.795143     0.79409 0.000619729
          69    0.794578    0.794097 0.000610787
          70    0.794767    0.794107 0.000602137
          71    0.793093    0.794092 0.000593825
          72    0.793875    0.794089 0.000585585
          73    0.791308    0.794051 0.000578802
          74    0.792337    0.794028 0.000571443
