#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
           1    0.771036    0.771036           0
           2    0.779072    0.775054   0.0028411
           3    0.779153     0.77642  0.00219822
           4    0.779396    0.777164   0.0017701
           5    0.779918    0.777715  0.00149933
           6    0.788262    0.779473  0.00203377
           7    0.768761    0.777943  0.00224636
           8    0.773375    0.777372  0.00203685
           9    0.780166    0.777682  0.00183405
          10    0.780274    0.777941  0.00166886
          11    0.782198    0.778328  0.00156136
          12    0.771239    0.777738  0.00153896
          13    0.778246    0.777777  0.00142108
          14    0.777362    0.777747  0.00131988
          15    0.780002    0.777897  0.00124042
          16    0.775389    0.777741  0.00117276
          17    0.774904    0.777574  0.00111557
          18    0.776316    0.777504  0.00105578
          19    0.781651    0.777722  0.00102253
          20    0.775709    0.777622  0.00097635
          21    0.772254    0.777366 0.000962732
          22    0.783741    0.777656 0.000961598
          23    0.771015    0.777367 0.000962164
          24    0.776206    0.777319  0.00092329
          25    0.778325    0.777359 0.000887235
          26    0.775495    0.777287 0.000856001
          27    0.780992    0.777424 0.000835225
          28    0.772758    0.777258 0.000821852
          29    0.783164    0.777461  0.00081836
          30    0.770874    0.777242 0.000820009
          31    0.780036    0.777332 0.000798496
          32    0.775162    0.777264 0.000776418
          33    0.782757    0.777431 0.000770525
          34    0.776518    0.777404 0.000748329
          35    0.771108    0.777224 0.000748258
          36    0.783732    0.777405 0.000748996
          37    0.773938    0.777311 0.000734588
          38    0.776051    0.777278 0.000716005
          39     0.78306    0.777426 0.000712833
          40    0.780761    0.777509 0.000699871
          41    0.771967    0.777374 0.000695734
          42    0.779494    0.777425 0.000680998
          43    0.776007    0.777392 0.000665958
          44    0.780792    0.777469 0.000655291
          45    0.776069    0.777438 0.000641467
          46    0.784067    0.777582 0.000643504
          47    0.777213    0.777574 0.000629861
          48    0.774858    0.777518 0.000619274
          49    0.762617    0.777214 0.000677197
          50    0.783269    0.777335 0.000674397
          51    0.785463    0.777494 0.000679747
          52    0.782174    0.777584 0.000672606
          53    0.767493    0.777394 0.000686336
          54    0.775687    0.777362 0.000674353
          55    0.779997     0.77741 0.000663792
          56    0.775102    0.777369 0.000653217
          57    0.782567     0.77746 0.000648093
          58    0.776149    0.777437 0.000637313
          59    0.779981     0.77748 0.000627968
          60    0.773759    0.777418 0.000620557
          61    0.779441    0.777452 0.000611269
          62    0.778969    0.777476 0.000601899
          63    0.783684    0.777575 0.000600357
          64    0.773932    0.777518 0.000593668
          65     0.78226    0.777591    0.000589
          66    0.776399    0.777573 0.000580353
          67    0.772856    0.777502 0.000575945
          68    0.778809    0.777521 0.000567796
          69    0.773587    0.777464 0.000562422
          70    0.779239     0.77749 0.000554959
          71    0.776702    0.777479 0.000547253
          72    0.780702    0.777523 0.000541481
          73    0.775085     0.77749 0.000535093
          74    0.785319    0.777596 0.000538219
          75    0.773963    0.777547 0.000533218
          76    0.777517    0.777547 0.000526202
          77    0.777864    0.777551 0.000519384
          78    0.782027    0.777608 0.000515886
          79    0.782182    0.777666 0.000512594
          80    0.779094    0.777684 0.000506498
          81    0.782253    0.777741 0.000503376
          82    0.775407    0.777712 0.000498041
          83    0.778123    0.777717 0.000492065
          84    0.778916    0.777731 0.000486414
          85     0.77689    0.777721 0.000480792
          86    0.777148    0.777715 0.000475248
          87    0.778463    0.777723 0.000469863
          88    0.777928    0.777726  0.00046453
          89    0.784196    0.777798 0.000464964
          90    0.775545    0.777773 0.000460471
          91    0.778284    0.777779 0.000455445
          92    0.773816    0.777736 0.000452527
          93    0.780617    0.777767  0.00044872
          94    0.771473      0.7777 0.000448914
          95    0.787564    0.777804 0.000456038
          96    0.776599    0.777791  0.00045146
          97    0.773794     0.77775 0.000448683
          98    0.779528    0.777768 0.000444471
          99    0.782938     0.77782 0.000443038
         100    0.772636    0.777769 0.000441631
         101    0.769795     0.77769 0.000444258
         102    0.786241    0.777773 0.000447744
         103     0.77183    0.777716   0.0004471
         104     0.77118    0.777653 0.000447195
         105    0.780284    0.777678 0.000443638
         106    0.777656    0.777678 0.000439452
         107    0.786106    0.777757 0.000442348
         108    0.773302    0.777715 0.000440171
         109    0.781447    0.777749 0.000437461
         110    0.776925    0.777742 0.000433549
         111    0.777955    0.777744 0.000429647
         112    0.781375    0.777776 0.000427032
         113    0.779198    0.777789 0.000423439
         114    0.781844    0.777824 0.000421215
         115    0.776095    0.777809 0.000417821
         116    0.779371    0.777823 0.000414436
         117     0.77999    0.777841 0.000411307
         118    0.781989    0.777877 0.000409321
         119    0.777085     0.77787 0.000405935
         120    0.773053     0.77783 0.000404532
         121    0.777542    0.777827 0.000401195
         122    0.785249    0.777888 0.000402492
         123    0.780276    0.777908 0.000399688
         124    0.768942    0.777835 0.000402952
         125    0.778533    0.777841 0.000399767
         126    0.774635    0.777815 0.000397403
         127    0.772983    0.777777 0.000396091
         128    0.775039    0.777756 0.000393574
         129    0.777922    0.777757 0.000390525
         130     0.77996    0.777774 0.000387889
         131     0.77876    0.777782 0.000385001
         132     0.77845    0.777787 0.000382117
         133    0.779591      0.7778 0.000379485
         134    0.781779     0.77783 0.000377812
         135    0.775548    0.777813 0.000375392
         136    0.779175    0.777823 0.000372765
         137    0.774647      0.7778 0.000370764
         138    0.778907    0.777808 0.000368165
         139    0.784827    0.777859 0.000368963
         140    0.773142    0.777825 0.000367862
         141    0.774956    0.777805 0.000365815
         142    0.781776    0.777832 0.000364307
         143    0.773018    0.777799 0.000363312
         144    0.781169    0.777822 0.000361542
         145    0.775346    0.777805 0.000359451
         146    0.776582    0.777797 0.000357087
         147    0.781577    0.777822 0.000355582
         148    0.775492    0.777807 0.000353528
         149    0.778215    0.777809 0.000351166
         150    0.773097    0.777778 0.000350228
         151    0.777369    0.777775 0.000347919
         152    0.783723    0.777814 0.000347823
         153    0.775082    0.777797 0.000346008
