#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
           1    0.776307    0.776307           0
           2    0.784211    0.780259   0.0027943
           3    0.784305    0.781608  0.00216391
           4    0.784631    0.782363  0.00174993
           5    0.785107    0.782912  0.00148347
           6      0.7948    0.784893  0.00219078
           7    0.775919    0.783611  0.00222151
           8    0.778245     0.78294  0.00204257
           9    0.791916    0.783938  0.00204464
          10    0.784061     0.78395  0.00184021
          11    0.772836     0.78294  0.00193048
          12    0.791723    0.783672  0.00190331
          13    0.783389     0.78365  0.00175702
          14    0.780023    0.783391  0.00165051
          15    0.786963    0.783629  0.00155756
          16    0.789479    0.783995  0.00150251
          17    0.781879     0.78387  0.00141927
          18    0.788459    0.784125  0.00136313
          19    0.784507    0.784145  0.00129153
          20    0.784147    0.784145  0.00122696
          21    0.767153    0.783336  0.00141032
          22    0.784222    0.783376  0.00134679
          23    0.782446    0.783336  0.00128884
          24    0.783589    0.783347  0.00123518
          25    0.782351    0.783307  0.00118642
          26    0.784275    0.783344  0.00114137
          27    0.779114    0.783187  0.00110979
          28    0.794021    0.783574   0.0011356
          29    0.771153    0.783146  0.00117445
          30    0.783358    0.783153  0.00113532
          31    0.786365    0.783257  0.00110342
          32    0.778687    0.783114  0.00107813
          33    0.782746    0.783103  0.00104552
          34    0.786442    0.783201  0.00101937
          35    0.775653    0.782985   0.0010128
          36    0.792605    0.783252  0.00101931
          37     0.77307    0.782977  0.00102824
          38    0.782779    0.782972   0.0010012
          39    0.783582    0.782988 0.000975647
          40    0.785162    0.783042 0.000952769
          41    0.779909    0.782966  0.00093259
          42    0.783569     0.78298 0.000910496
          43    0.790152    0.783147 0.000904471
          44     0.78099    0.783098 0.000885242
          45    0.789283    0.783235 0.000876177
          46    0.780393    0.783173 0.000859306
          47    0.787517    0.783266 0.000845977
          48    0.781868    0.783237 0.000828854
          49    0.779946     0.78317 0.000814655
          50    0.785978    0.783226 0.000800296
          51    0.786686    0.783294 0.000787475
          52    0.781233    0.783254 0.000773328
          53    0.793145    0.783441 0.000780929
          54      0.7753     0.78329 0.000780883
          55    0.783378    0.783291 0.000766687
          56     0.78824     0.78338 0.000758072
          57    0.778694    0.783298 0.000749217
          58    0.784213    0.783313 0.000736466
          59    0.780803    0.783271 0.000725211
          60    0.787312    0.783338 0.000716245
          61    0.786308    0.783387 0.000706156
          62    0.781525    0.783357 0.000695404
          63    0.778759    0.783284 0.000688184
          64    0.782799    0.783276 0.000677473
          65    0.778618    0.783205  0.00067083
          66    0.791181    0.783325 0.000671463
          67    0.772402    0.783162 0.000680947
          68    0.790598    0.783272 0.000679657
          69    0.776159    0.783169 0.000677579
          70    0.790455    0.783273 0.000675848
          71     0.78879     0.78335 0.000670781
          72    0.780183    0.783306 0.000662906
          73    0.781028    0.783275 0.000654559
          74    0.790987    0.783379 0.000653958
          75    0.777001    0.783294 0.000650745
          76    0.789438    0.783375 0.000647184
          77    0.779144     0.78332 0.000641107
          78    0.784191    0.783331 0.000632985
          79    0.768632    0.783145 0.000651748
          80    0.785388    0.783173 0.000644204
          81     0.78519    0.783198 0.000636732
          82    0.782967    0.783196 0.000628973
          83    0.777153    0.783123 0.000625594
          84    0.783022    0.783122 0.000618148
          85    0.784698     0.78314 0.000611154
          86      0.7834    0.783143 0.000604055
          87    0.783839    0.783151 0.000597164
          88    0.777127    0.783083  0.00059429
          89    0.779174    0.783039 0.000589233
          90    0.796516    0.783188 0.000601414
          91    0.775235    0.783101 0.000601122
          92    0.785888    0.783131 0.000595351
          93    0.783577    0.783136 0.000588969
          94    0.782573     0.78313 0.000582734
          95    0.789542    0.783198 0.000580495
          96    0.776958    0.783133 0.000578075
          97    0.789202    0.783195 0.000575492
          98    0.781315    0.783176 0.000569939
          99    0.784979    0.783194 0.000564473
         100    0.782925    0.783192 0.000558835
         101    0.788038     0.78324 0.000555358
         102     0.77457    0.783155  0.00055638
         103    0.790464    0.783226 0.000555486
         104    0.779961    0.783194 0.000551031
         105    0.785927     0.78322 0.000546398
         106    0.784976    0.783237 0.000541494
         107    0.777373    0.783182 0.000539199
         108    0.774838    0.783105 0.000539713
         109    0.779347     0.78307 0.000535861
         110    0.795939    0.783187 0.000543611
         111    0.774991    0.783113 0.000543705
         112      0.7867    0.783145 0.000539793
         113    0.787342    0.783183 0.000536293
         114    0.781156    0.783165 0.000531883
         115    0.780401    0.783141 0.000527801
         116    0.779708    0.783111 0.000524079
         117    0.785052    0.783128 0.000519862
         118    0.788945    0.783177 0.000517789
         119    0.785219    0.783194 0.000513722
         120    0.780002    0.783168  0.00051013
         121    0.783793    0.783173  0.00050594
         122    0.788064    0.783213 0.000503379
         123    0.785775    0.783234 0.000499717
         124    0.780083    0.783208 0.000496333
         125    0.788099    0.783247 0.000493902
         126    0.783556     0.78325 0.000489988
         127    0.781095    0.783233 0.000486424
         128     0.78912    0.783279 0.000484793
         129    0.782276    0.783271 0.000481097
         130    0.784755    0.783282 0.000477532
         131    0.790441    0.783337 0.000477003
         132    0.776304    0.783284 0.000476356
         133    0.782441    0.783278 0.000472816
         134    0.777894    0.783237 0.000470992
         135    0.788072    0.783273 0.000468863
