#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
         151    0.799027    0.799398 0.000407684
         152    0.797495    0.799385 0.000405194
         153    0.792431     0.79934 0.000405087
         154    0.800336    0.799346 0.000402508
         155    0.808222    0.799403 0.000403963
         156    0.800546    0.799411  0.00040144
         157    0.791535    0.799361 0.000402005
         158    0.805812    0.799401 0.000401529
         159    0.796421    0.799383 0.000399441
         160    0.795803     0.79936  0.00039757
         161    0.804478    0.799392  0.00039637
         162    0.803122    0.799415 0.000394591
         163    0.796963      0.7994 0.000392457
         164    0.801291    0.799412 0.000390233
         165    0.794919    0.799384 0.000388817
         166    0.795703    0.799362 0.000387106
         167     0.80327    0.799386 0.000385495
         168    0.789612    0.799327 0.000387565
         169    0.804909     0.79936 0.000386677
         170    0.798556    0.799356 0.000384431
         171    0.787059    0.799284 0.000388851
         172    0.807204     0.79933 0.000389307
         173    0.807584    0.799378  0.00038997
         174    0.791046     0.79933 0.000390657
         175    0.806463     0.79937 0.000390545
         176    0.795865    0.799351 0.000388834
         177    0.797657    0.799341 0.000386755
         178    0.795149    0.799317 0.000385298
         179    0.797687    0.799308 0.000383254
         180    0.804889    0.799339 0.000382376
         181    0.801551    0.799352 0.000380459
         182    0.796835    0.799338  0.00037862
         183    0.796281    0.799321 0.000376919
         184    0.797389     0.79931 0.000375017
         185    0.802697    0.799329 0.000373436
         186    0.783228    0.799242  0.00038133
         187     0.80485    0.799272 0.000380468
         188    0.792989    0.799239 0.000379909
         189     0.79732    0.799229 0.000378035
         190    0.799811    0.799232 0.000376058
         191    0.804246    0.799258 0.000375004
         192     0.79736    0.799248 0.000373181
         193     0.79683    0.799236 0.000371458
         194    0.794273     0.79921 0.000370423
         195    0.803347    0.799231  0.00036913
         196    0.797663    0.799223 0.000367334
         197    0.805325    0.799254 0.000366772
         198    0.797226    0.799244 0.000365063
         199    0.804046    0.799268 0.000364025
         200     0.79776    0.799261 0.000362283
         201    0.807898    0.799303  0.00036302
         202    0.802033    0.799317 0.000361475
         203    0.794444    0.799293  0.00036049
         204    0.805395    0.799323 0.000359962
         205    0.790602     0.79928 0.000360711
         206    0.804402    0.799305 0.000359816
         207    0.801047    0.799314 0.000358176
         208    0.795876    0.799297 0.000356835
         209    0.798701    0.799294 0.000355139
         210    0.797624    0.799286 0.000353537
         211     0.80779    0.799327 0.000354151
         212    0.798073    0.799321  0.00035253
         213    0.799826    0.799323 0.000350883
         214    0.792576    0.799292 0.000350657
         215    0.807562     0.79933  0.00035113
         216    0.797934    0.799324 0.000349564
         217    0.795298    0.799305 0.000348444
         218    0.803227    0.799323  0.00034731
         219    0.798848    0.799321 0.000345731
         220    0.798158    0.799316   0.0003442
         221    0.802677    0.799331 0.000342978
         222    0.796359    0.799317 0.000341695
         223    0.798745    0.799315 0.000340172
         224    0.795923      0.7993  0.00033899
         225    0.804526    0.799323 0.000338278
         226    0.795352    0.799305 0.000337238
         227    0.798401    0.799301 0.000335775
         228    0.791973    0.799269 0.000335838
         229    0.806062    0.799299 0.000335678
         230     0.78631    0.799242 0.000338936
         231     0.80248    0.799256 0.000337758
         232    0.801427    0.799266 0.000336432
         233    0.795182    0.799248 0.000335444
         234    0.798201    0.799244 0.000334041
         235    0.797229    0.799235 0.000332729
         236    0.796449    0.799223 0.000331529
         237    0.797865    0.799218  0.00033018
         238    0.800284    0.799222 0.000328823
         239    0.804884    0.799246 0.000328299
         240    0.792753    0.799219 0.000328044
         241    0.798742    0.799217 0.000326689
         242    0.799386    0.799217 0.000325339
         243    0.799182    0.799217 0.000324001
         244    0.799571    0.799219 0.000322676
         245    0.792198     0.79919 0.000322629
         246    0.805902    0.799217 0.000322469
         247    0.802608    0.799231 0.000321456
         248    0.798062    0.799226 0.000320194
         249    0.791331    0.799195 0.000320475
         250    0.794083    0.799174 0.000319844
         251    0.808049     0.79921 0.000320518
         252    0.794615    0.799191 0.000319765
         253    0.795976    0.799179 0.000318753
         254    0.800727    0.799185 0.000317557
         255    0.799025    0.799184 0.000316312
         256    0.798962    0.799183 0.000315077
         257    0.805397    0.799207 0.000314778
         258    0.795873    0.799195 0.000313823
         259    0.799763    0.799197 0.000312619
         260    0.794762     0.79918 0.000311882
         261    0.805357    0.799203 0.000311583
         262    0.796282    0.799192 0.000310594
         263    0.803077    0.799207 0.000309764
         264    0.795789    0.799194 0.000308861
         265    0.802095    0.799205 0.000307889
         266    0.796958    0.799197 0.000306848
         267    0.800938    0.799203 0.000305768
         268    0.798496      0.7992 0.000304638
         269    0.802566    0.799213 0.000303762
         270    0.793168    0.799191 0.000303461
         271    0.801182    0.799198  0.00030243
         272    0.799729      0.7992 0.000301325
         273    0.804199    0.799218 0.000300777
         274    0.793689    0.799198 0.000300355
         275     0.80808     0.79923 0.000300995
         276    0.789495    0.799195 0.000301964
         277    0.803068    0.799209 0.000301198
         278    0.790781    0.799179 0.000301636
         279     0.80618    0.799204 0.000301597
         280    0.791542    0.799176 0.000301759
         281    0.800614    0.799181 0.000300728
         282    0.797681    0.799176 0.000299709
         283    0.807998    0.799207 0.000300266
         284    0.793348    0.799187 0.000299917
         285    0.806115    0.799211 0.000299848
         286    0.805511    0.799233 0.000299608
         287    0.794996    0.799218 0.000298928
         288    0.799836     0.79922 0.000297897
         289    0.795154    0.799206 0.000297199
         290     0.80389    0.799222 0.000296612
         291    0.796319    0.799213 0.000295761
         292    0.802623    0.799224 0.000294978
         293    0.800566    0.799229 0.000294007
         294    0.794063    0.799211 0.000293532
         295    0.802356    0.799222  0.00029273
         296     0.78672     0.79918 0.000294772
         297    0.802333     0.79919 0.000293971
         298    0.797769    0.799185 0.000293023
         299    0.789113    0.799152 0.000293973
         300    0.795259    0.799139  0.00029328
