# DISTANCE:		AVE_GOFR:	 ERROR:
         404     2.32368  0.00174542
         405     2.36034  0.00176003
         406     2.39022  0.00176749
         407     2.41916  0.00177163
         408     2.44717  0.00178219
         409      2.4768  0.00178012
         410     2.49236  0.00178483
         411     2.51539  0.00178706
         412     2.52896  0.00179044
         413     2.54338  0.00178826
         414     2.55262  0.00179167
         415     2.56559  0.00178861
         416     2.57405  0.00179279
         417     2.57218  0.00178432
         418     2.57737  0.00178226
         419     2.58216  0.00177882
         420     2.57559  0.00177282
         421     2.57701  0.00177138
         422     2.57645  0.00176527
         423     2.56684  0.00175886
         424     2.56565   0.0017526
         425     2.55384  0.00174266
         426      2.5418  0.00173713
         427     2.53186  0.00172677
         428     2.52197  0.00172245
         429      2.5022  0.00171132
         430     2.48629  0.00170367
         431     2.47252  0.00169302
         432     2.45594  0.00168491
         433     2.43889  0.00167525
         434     2.42045   0.0016677
         435     2.40289  0.00165474
         436     2.38521  0.00164672
         437     2.36537  0.00163781
         438     2.34482   0.0016237
         439     2.32227   0.0016137
         440     2.30021  0.00160103
         441     2.28014  0.00159401
         442     2.25442  0.00157806
         443     2.23692  0.00156815
         444     2.21201  0.00155615
         445     2.18891  0.00154337
         446     2.16853  0.00153392
         447     2.14329  0.00152335
         448     2.11909   0.0015105
         449     2.10084  0.00150243
         450      2.0772  0.00149051
         451     2.05197  0.00148094
         452     2.02961  0.00146641
         453     2.00779  0.00145303
         454     1.98623  0.00144548
         455     1.96214  0.00143275
         456     1.93672  0.00142089
         457     1.91764   0.0014072
         458     1.89381  0.00140173
         459     1.87575  0.00138813
         460     1.84788  0.00137611
         461      1.8271  0.00136576
         462     1.80581  0.00135368
         463     1.78794  0.00134659
         464     1.76598  0.00133217
         465     1.74481  0.00132226
         466     1.72424  0.00130871
         467     1.70606  0.00130427
         468     1.68806  0.00129402
         469     1.66457  0.00128162
         470     1.64303   0.0012715
         471     1.62322  0.00126136
         472     1.60721  0.00125054
         473     1.58894  0.00123929
         474     1.56518  0.00123011
         475     1.55108   0.0012206
         476     1.53082  0.00121052
         477     1.51795   0.0012009
         478     1.49591   0.0011925
         479      1.4805   0.0011823
         480     1.46357  0.00117348
         481     1.44801  0.00116552
         482     1.42813  0.00115643
         483     1.41526  0.00114781
         484     1.39518  0.00113681
         485     1.38056  0.00112811
         486     1.36577  0.00112123
         487     1.35117  0.00111208
         488     1.33609  0.00110318
         489     1.31929  0.00109452
         490     1.30613  0.00108568
         491     1.29277  0.00107849
         492     1.27697  0.00106889
         493     1.26537  0.00106443
         494     1.25074  0.00105393
         495     1.23909  0.00104579
         496     1.22436  0.00103952
         497     1.21483  0.00103419
         498     1.20005  0.00102341
         499     1.18973  0.00101807
         500     1.17566  0.00101095
         501      1.1637  0.00100447
         502     1.15338 0.000997987
         503     1.14022 0.000989252
         504     1.13193 0.000982248
         505     1.11732  0.00097469
         506      1.1058 0.000968642
         507     1.09716 0.000962029
         508     1.08712 0.000956812
         509     1.07776 0.000952271
         510     1.06618 0.000943091
         511      1.0548  0.00093735
         512     1.04605 0.000930305
         513     1.03702 0.000923094
         514     1.02738 0.000918346
         515     1.01785 0.000913874
         516     1.00923 0.000906457
         517     1.00038 0.000899373
         518     0.99308 0.000895289
         519    0.984353 0.000891401
         520     0.97796  0.00088544
         521    0.967764 0.000879115
         522    0.962537 0.000876835
         523    0.952148 0.000870202
         524    0.947022 0.000865806
         525    0.936144 0.000859058
         526    0.928976 0.000853515
         527    0.922227 0.000848293
         528    0.913065 0.000842102
         529    0.908095 0.000840641
         530    0.903376 0.000834663
         531     0.89406 0.000829448
         532    0.887887 0.000824624
         533    0.881322 0.000820206
         534    0.878735 0.000818167
         535    0.869166 0.000810902
         536    0.864458 0.000807409
         537     0.85877 0.000802949
         538    0.854333 0.000799529
         539    0.848434 0.000794312
         540    0.840669 0.000789732
         541    0.835402 0.000786814
         542    0.832695 0.000785627
         543    0.827634 0.000779462
         544    0.820987 0.000776444
         545    0.815906 0.000771003
         546    0.809464 0.000765979
         547    0.804642 0.000764012
         548    0.801017 0.000762463
         549     0.79632 0.000757875
         550    0.792596   0.0007541
         551    0.788041 0.000749006
         552    0.784977 0.000747901
         553    0.778996 0.000744545
         554    0.774886 0.000740857
         555       0.772 0.000736432
         556    0.768283 0.000734888
         557    0.764207 0.000730713
         558    0.759843 0.000728057
         559    0.756748 0.000724973
         560    0.753602 0.000723251
         561    0.749876 0.000718253
         562    0.746042  0.00071506
         563    0.743908 0.000712886
         564    0.738516 0.000709652
         565    0.737226 0.000708298
         566    0.732454 0.000703641
         567     0.73047 0.000701912
         568    0.726297 0.000697792
         569    0.723912 0.000696042
         570    0.722325 0.000693857
         571    0.718607 0.000692108
         572    0.717644 0.000691543
         573     0.71301 0.000687045
         574    0.711605 0.000685238
         575    0.710302 0.000683849
         576    0.707351 0.000681654
         577    0.705516 0.000678602
         578    0.701761 0.000675264
         579     0.70093 0.000673166
         580    0.697766 0.000671855
         581    0.695265 0.000668136
         582    0.694999 0.000668385
         583    0.693319 0.000666682
         584     0.69149 0.000663327
         585    0.689957 0.000663047
         586    0.689324 0.000659446
         587    0.685559 0.000657412
         588    0.684415  0.00065406
         589    0.686036 0.000655442
         590    0.683663 0.000652784
         591    0.682989 0.000651745
         592    0.681128 0.000649924
         593      0.6799 0.000647183
         594    0.677209 0.000645377
         595    0.678605 0.000645026
         596     0.67694 0.000643483
         597    0.677917 0.000642215
         598    0.673765 0.000640481
         599    0.673967 0.000639692
         600    0.673708 0.000639128
         601    0.671682 0.000636396
         602    0.671944 0.000634698
         603    0.672088 0.000633447
         604    0.670832 0.000631945
         605    0.669894 0.000631018
         606    0.669176 0.000628363
         607    0.670716 0.000628514
         608    0.670657 0.000627632
         609    0.670035 0.000625893
         610    0.669767  0.00062605
         611    0.669905 0.000624402
         612    0.669316 0.000624013
         613    0.669926 0.000621789
         614    0.669786 0.000621062
         615    0.670046 0.000620869
         616    0.671195 0.000620106
         617    0.671718 0.000618319
         618    0.671982 0.000618855
         619     0.67231 0.000618422
         620    0.671252 0.000617768
         621    0.673697  0.00061535
         622    0.671201 0.000614022
         623    0.673789 0.000613896
         624    0.672951 0.000611552
         625    0.673556 0.000611934
         626    0.675695  0.00061102
         627    0.678217 0.000610933
         628    0.678512 0.000612588
         629    0.681168 0.000611739
         630    0.679934 0.000609574
         631    0.681477 0.000610396
         632    0.682965 0.000608107
         633    0.683894 0.000609311
         634    0.684903 0.000607703
         635     0.68603 0.000609089
         636    0.686414 0.000607455
         637    0.687366 0.000606913
         638    0.689385 0.000606781
         639    0.689719 0.000606788
         640     0.69217 0.000605816
         641    0.694536 0.000605291
         642    0.696528 0.000606111
         643    0.699778 0.000606387
         644    0.700205 0.000606396
         645    0.703815  0.00060504
         646    0.703743 0.000606348
         647    0.705662 0.000604045
         648    0.708454 0.000605848
         649    0.711154 0.000604167
         650    0.711155 0.000605716
         651    0.716155 0.000605765
         652    0.716744 0.000603537
         653    0.716892 0.000604765
         654    0.722248 0.000605113
         655    0.723065 0.000605375
         656    0.725909 0.000606203
         657    0.727854 0.000604319
         658    0.731775 0.000606432
         659    0.734506 0.000606663
         660    0.736879 0.000605196
         661    0.739507 0.000606555
         662    0.741715 0.000607279
         663    0.744605 0.000606283
         664    0.747621  0.00060679
         665     0.74877 0.000606844
         666    0.754724 0.000607919
         667    0.755945 0.000607987
         668     0.75861 0.000607851
         669    0.762121 0.000607014
         670    0.764512 0.000608462
         671    0.768205 0.000609105
         672    0.771966 0.000608137
         673    0.775017 0.000610711
         674    0.776782 0.000609901
         675    0.782928 0.000610613
         676    0.784005  0.00060927
         677    0.787854 0.000610632
         678    0.791833  0.00061176
         679    0.794074 0.000612924
         680    0.798084 0.000612492
         681    0.802734 0.000614022
         682    0.806007 0.000613128
         683    0.810317 0.000613476
         684    0.812344 0.000613723
         685      0.8166 0.000614542
         686    0.818403  0.00061501
         687    0.822834 0.000615946
         688    0.827915 0.000616493
         689     0.83147 0.000617103
         690    0.835178 0.000616212
         691    0.840607 0.000617627
         692    0.843979 0.000617975
         693    0.846211 0.000619016
         694    0.850861 0.000619698
         695    0.853922 0.000619118
         696    0.861305 0.000623143
         697    0.861856 0.000620413
         698    0.866962 0.000622033
         699    0.869889 0.000622675
         700     0.87513  0.00062349
         701     0.87777 0.000624258
         702    0.885172 0.000625537
         703    0.887392 0.000625128
         704    0.892353 0.000626299
         705    0.897675 0.000627124
         706    0.901555 0.000626656
         707    0.903257 0.000627677
         708    0.907056 0.000626432
         709    0.911455 0.000627709
         710    0.914822 0.000627707
         711    0.920065 0.000628471
         712    0.925456 0.000629672
         713    0.928479 0.000629249
         714    0.933982  0.00063116
         715    0.937707 0.000632235
         716    0.943854 0.000632159
         717    0.946438  0.00063223
         718     0.94955 0.000633219
         719    0.953869 0.000632644
         720    0.959294 0.000633499
         721    0.964522 0.000636046
         722    0.966623 0.000635308
         723     0.96993 0.000636434
         724    0.975377 0.000634576
         725     0.98025 0.000636289
         726    0.984288 0.000637267
         727    0.989435 0.000637859
         728    0.990954  0.00063763
         729     0.99629  0.00063874
         730    0.999832 0.000639448
         731     1.00347 0.000637471
         732     1.00885 0.000639544
         733     1.01196 0.000640266
         734     1.01598 0.000640099
         735     1.02023 0.000639966
         736      1.0227 0.000641171
         737     1.02701 0.000640306
         738     1.03198 0.000640846
         739     1.03479 0.000642379
         740     1.04136 0.000642366
         741     1.04438 0.000642652
         742     1.04954  0.00064377
         743     1.05138 0.000643177
         744     1.05578 0.000642914
         745     1.06002  0.00064413
         746      1.0634 0.000644232
         747     1.06807 0.000644111
         748     1.07233 0.000644757
         749     1.07506 0.000644466
         750     1.07914   0.0006453
         751     1.08409 0.000645451
         752     1.08504 0.000645093
         753     1.08977 0.000645872
         754     1.09484  0.00064624
         755     1.09681 0.000647653
         756     1.10093  0.00064637
         757     1.10473 0.000647632
         758     1.10883 0.000645766
         759     1.11157 0.000646274
         760     1.11599 0.000648314
         761     1.11838 0.000647149
         762     1.12142 0.000646995
         763     1.12354 0.000647574
         764     1.12833 0.000647124
         765      1.1331 0.000647662
         766     1.13483 0.000648296
         767     1.13837 0.000646928
         768     1.14062 0.000646134
         769      1.1451 0.000648372
         770     1.14789 0.000647317
         771     1.15079 0.000648944
         772     1.15459 0.000648974
         773     1.15908 0.000649256
         774     1.16005 0.000648004
         775     1.16276 0.000648055
         776     1.16435 0.000647594
         777     1.16761 0.000646097
         778      1.1697 0.000648409
         779     1.17378 0.000647076
         780     1.17683  0.00064784
         781     1.17839 0.000647106
         782     1.18034 0.000646072
         783     1.18306 0.000648111
         784     1.18526 0.000645486
         785      1.1878 0.000644587
         786     1.18964 0.000647243
         787     1.19212 0.000645935
         788      1.1933 0.000644646
         789     1.19463 0.000644938
         790     1.19631  0.00064463
         791     1.19982 0.000644303
         792     1.19832 0.000643196
         793     1.20192 0.000645064
         794     1.20364 0.000644658
         795      1.2062 0.000642856
         796     1.20405 0.000642891
         797     1.20903 0.000642407
         798     1.20828 0.000641322
         799      1.2098 0.000641326
         800     1.21117 0.000641666
         801     1.21139 0.000640909
         802     1.21378 0.000638728
         803     1.21413 0.000638921
         804     1.21272 0.000638567
         805     1.21349 0.000637704
         806     1.21515  0.00063779
         807     1.21548  0.00063668
         808      1.2171 0.000634623
         809     1.21777 0.000635441
         810     1.21627 0.000633939
         811     1.21591  0.00063358
         812     1.21584 0.000632195
         813     1.21654 0.000633006
         814     1.21663 0.000630791
         815     1.21646 0.000631075
         816     1.21698 0.000632138
         817     1.21454 0.000628102
         818     1.21462 0.000628705
         819     1.21333 0.000627272
         820     1.21203  0.00062518
         821     1.21231 0.000625393
         822     1.21126 0.000623664
         823     1.20981 0.000622147
         824     1.20991 0.000621786
         825     1.20889 0.000621384
         826     1.20793 0.000620271
         827     1.20543 0.000618579
         828     1.20574 0.000617619
         829     1.20206 0.000616194
         830     1.20169 0.000614812
         831     1.20116 0.000614296
         832     1.19818  0.00061282
         833     1.19825 0.000612542
         834     1.19708 0.000612687
         835     1.19435 0.000610106
         836     1.19336 0.000609158
         837      1.1923 0.000607748
         838     1.18856 0.000607399
         839     1.18583 0.000605739
         840     1.18556 0.000603887
         841     1.18225 0.000601981
         842      1.1791 0.000602266
         843     1.17958 0.000600544
         844     1.17569 0.000598994
         845     1.17437 0.000599107
         846     1.17255 0.000597584
         847     1.16921 0.000594619
         848     1.16773 0.000593267
         849     1.16611 0.000593124
         850     1.16364 0.000590558
         851     1.15936 0.000590594
         852     1.15695 0.000587662
         853     1.15482 0.000587633
         854     1.15267 0.000587079
         855     1.14879 0.000583737
         856      1.1468 0.000584134
         857     1.14563 0.000582133
         858     1.14243 0.000580837
         859     1.13998 0.000578411
         860      1.1366 0.000577648
         861     1.13305 0.000576458
         862     1.13147 0.000576435
         863     1.12786 0.000574099
         864     1.12598 0.000572823
         865     1.12279 0.000571825
         866     1.11995 0.000569718
         867     1.11792 0.000567869
         868     1.11309 0.000566628
         869     1.11197 0.000564895
         870     1.10899  0.00056382
         871     1.10608 0.000562826
         872     1.10371 0.000561872
         873     1.10038 0.000560033
         874     1.09923 0.000559496
         875     1.09432 0.000558676
         876     1.09151 0.000556391
         877     1.08895 0.000554476
         878     1.08439 0.000552335
         879     1.08298 0.000552261
         880     1.07996 0.000550598
         881      1.0755 0.000547935
         882     1.07394 0.000548349
         883     1.07298 0.000546303
         884     1.06889 0.000543857
         885     1.06618 0.000544602
         886     1.06266 0.000542537
         887     1.05915  0.00054081
         888     1.05717 0.000540241
         889     1.05486 0.000538044
         890     1.05166 0.000537314
         891     1.04919  0.00053591
         892      1.0451 0.000534079
         893     1.04306 0.000532644
         894     1.03949 0.000531121
         895     1.03791 0.000531544
         896     1.03456 0.000529784
         897     1.03185  0.00052914
         898     1.02965 0.000526114
         899     1.02724 0.000525565
         900     1.02524 0.000525201
         901     1.02204 0.000523228
         902     1.01817 0.000521951
         903     1.01653 0.000519487
         904     1.01265 0.000517983
         905     1.01165 0.000518028
         906     1.00909 0.000516051
         907     1.00482  0.00051515
         908     1.00492 0.000514966
         909     1.00225 0.000513972
         910    0.998729 0.000512065
         911    0.997323 0.000510589
         912    0.993883 0.000509919
         913     0.99243 0.000508368
         914    0.990644  0.00050697
         915    0.986791 0.000506046
         916    0.985641 0.000505943
         917    0.982558 0.000503536
         918    0.980656 0.000502257
         919    0.978328 0.000502163
         920    0.976279  0.00050093
         921    0.973556 0.000500679
         922    0.972042 0.000498772
         923    0.969166 0.000496165
         924     0.96729 0.000495833
         925    0.966351 0.000496934
         926    0.962471 0.000493363
         927    0.961569 0.000492496
         928    0.959989 0.000492223
         929    0.956631 0.000490756
         930    0.956657 0.000489791
         931    0.953251  0.00048934
         932    0.950162 0.000487595
         933    0.950964 0.000487698
         934    0.949656  0.00048623
         935    0.946672 0.000485663
         936    0.944888  0.00048365
         937    0.944752 0.000482564
         938     0.94128 0.000482763
         939    0.940041 0.000481044
         940    0.938152 0.000480334
         941     0.93647 0.000479961
         942    0.934146 0.000478321
         943    0.933089 0.000477622
         944    0.931663 0.000477218
         945    0.931538 0.000476915
         946    0.930075 0.000475107
         947    0.928054 0.000474313
         948    0.927456 0.000473152
         949    0.926477  0.00047328
         950    0.923954  0.00047135
         951    0.922637 0.000470326
         952      0.9208  0.00046943
         953    0.919513 0.000469412
         954    0.919507 0.000468784
         955    0.918122 0.000466558
         956    0.916447 0.000467525
         957    0.915987 0.000466177
         958    0.914113 0.000465324
         959    0.914499 0.000464453
         960    0.912494 0.000464355
         961    0.910876 0.000463164
         962    0.910924 0.000462659
         963    0.910653  0.00046165
         964    0.909697 0.000462611
         965    0.908499 0.000461705
         966    0.907961 0.000459715
         967    0.905723  0.00045935
         968    0.906846 0.000458303
         969    0.906218 0.000458029
         970    0.904158 0.000457124
         971     0.90345  0.00045598
         972    0.903215 0.000455954
         973    0.902036   0.0004538
         974    0.897008 0.000454067
         975    0.889308 0.000451005
         976     0.88761 0.000450676
         977    0.887222 0.000449588
         978    0.886982 0.000448649
         979    0.886853 0.000448888
         980    0.885959 0.000447916
         981    0.886277 0.000446852
         982    0.885641 0.000447846
         983    0.885916 0.000445675
         984    0.884905   0.0004455
         985    0.883752 0.000444412
         986    0.884996 0.000444678
         987    0.885755 0.000444354
         988    0.884376 0.000444353
         989    0.885509 0.000443476
         990    0.884704 0.000442507
         991    0.884293 0.000442459
         992    0.884744 0.000441809
         993    0.884978 0.000442234
         994    0.885806 0.000441797
         995    0.884519 0.000439729
         996    0.885967 0.000440528
         997    0.886012 0.000440865
         998    0.885484 0.000439419
         999    0.886047 0.000438616
